,hood,flow,open
count,184.0,184.0,183.0
mean,139211.0,98.20652173913044,35.12942440437158
std,0.0,4.830544988380809,8.172111793613206
min,139211.0,97.0,11.035
25%,139211.0,98.0,37.849998
50%,139211.0,98.0,37.919998
75%,139211.0,98.0,37.919998
max,139211.0,163.0,37.919998
