,hood,flow,open
count,973.0,973.0,969.0
mean,22367.0,282.29085303186025,70.61790399999947
std,0.0,0.5178784991715842,10.764889049277029
min,22367.0,281.0,38.014998999999996
25%,22367.0,282.0,60.27
50%,22367.0,282.0,75.104996
75%,22367.0,283.0,76.904999
max,22367.0,283.0,87.235001
