,hood,flow,open
count,197.0,197.0,197.0
mean,139032.0,106.3248730964467,26.96144581218272
std,0.0,40.05437682279409,9.75176138323719
min,139032.0,97.0,21.83
25%,139032.0,97.0,24.754998999999998
50%,139032.0,98.0,24.869999
75%,139032.0,98.0,25.184998999999998
max,139032.0,296.0,75.985001
