,hood,flow,open
count,965.0,965.0,958.0
mean,139285.0,123.6860103626943,11.901586326722349
std,0.0,57.900543045811695,20.491298006623133
min,139285.0,98.0,0.0
25%,139285.0,98.0,0.0
50%,139285.0,99.0,0.0
75%,139285.0,99.0,11.53
max,139285.0,296.0,91.754997
