,hood,flow,open
count,789.0,789.0,787.0
mean,139092.0,106.8745247148289,22.879198777636635
std,0.0,24.358015440016878,8.277466817013432
min,139092.0,97.0,16.125
25%,139092.0,99.0,17.355
50%,139092.0,99.0,19.975
75%,139092.0,99.0,25.449999
max,139092.0,292.0,48.384997999999996
