,hood,flow,open
count,985.0,985.0,981.0
mean,139436.0,115.58984771573604,23.48502472680959
std,0.0,37.885529050820004,8.256031789914314
min,139436.0,98.0,19.555
25%,139436.0,99.0,19.859999
50%,139436.0,99.0,19.859999
75%,139436.0,99.0,19.859999
max,139436.0,202.0,42.105
