,hood,flow,open
count,717.0,717.0,713.0
mean,139072.0,109.55509065550906,24.132559122019778
std,0.0,33.49149550015262,9.54179252329494
min,139072.0,96.0,17.43
25%,139072.0,99.0,17.775
50%,139072.0,99.0,18.629998999999998
75%,139072.0,99.0,29.65
max,139072.0,297.0,50.934998
