,hood,flow,open
count,890.0,890.0,887.0
mean,139245.0,105.44157303370787,28.166352487035024
std,0.0,24.703903723198827,7.839020883166661
min,139245.0,93.0,19.744999
25%,139245.0,98.0,24.525
50%,139245.0,98.0,24.525
75%,139245.0,98.0,30.199999
max,139245.0,292.0,53.945
