,hood,flow,open
count,624.0,624.0,619.0
mean,22370.0,282.99839743589746,34.850015237480065
std,0.0,0.04003203837850162,19.00725516297375
min,22370.0,282.0,0.0
25%,22370.0,283.0,26.379998999999998
50%,22370.0,283.0,35.634997999999996
75%,22370.0,283.0,46.09
max,22370.0,283.0,60.599998
