,hood,flow,open
count,1092.0,1092.0,1084.0
mean,22382.0,282.48443223443223,4.857735239852425
std,0.0,0.9246275778068159,3.714784382107909
min,22382.0,282.0,0.0
25%,22382.0,282.0,0.0
50%,22382.0,282.0,7.0975
75%,22382.0,283.0,8.0
max,22382.0,285.0,8.525
