,hood,flow,open
count,789.0,789.0,785.0
mean,139090.0,105.16856780735108,20.699859189809196
std,0.0,30.161254023432416,7.537327888629573
min,139090.0,93.0,17.279999
25%,139090.0,98.0,17.514999
50%,139090.0,99.0,17.629998999999998
75%,139090.0,99.0,19.209999
max,139090.0,293.0,53.364998
