,hood,flow,open
count,187.0,187.0,185.0
mean,139207.0,103.56149732620321,26.474351248648734
std,0.0,4.856014329191677,3.764387119133595
min,139207.0,99.0,19.945
25%,139207.0,103.0,26.26
50%,139207.0,103.0,26.26
75%,139207.0,103.0,26.26
max,139207.0,164.0,37.399998
