,hood,flow,open
count,191.0,191.0,191.0
mean,139210.0,98.01047120418848,26.169109047120312
std,0.0,0.10205926017557596,1.8958373132878863
min,139210.0,98.0,20.48
25%,139210.0,98.0,26.799999
50%,139210.0,98.0,26.799999
75%,139210.0,98.0,26.799999
max,139210.0,99.0,26.799999
