,hood,flow,open
count,917.0,917.0,914.0
mean,22334.0,282.9967284623773,78.10153002516353
std,0.0,0.05713488006140381,0.09125762004631044
min,22334.0,282.0,77.915001
25%,22334.0,283.0,78.029999
50%,22334.0,283.0,78.029999
75%,22334.0,283.0,78.144997
max,22334.0,283.0,78.375
