,hood,flow,open
count,572.0,572.0,570.0
mean,139051.0,113.7534965034965,23.198280343859707
std,0.0,45.97487022038315,11.247593907452025
min,139051.0,97.0,16.975
25%,139051.0,98.0,17.164998999999998
50%,139051.0,99.0,17.889999
75%,139051.0,99.0,23.57124925
max,139051.0,297.0,58.41
