,hood,flow,open
count,705.0,705.0,699.0
mean,22373.0,282.6269503546099,0.835050071530759
std,0.0,0.7583699093476329,2.05736996311092
min,22373.0,282.0,0.0
25%,22373.0,282.0,0.0
50%,22373.0,282.0,0.0
75%,22373.0,283.0,0.0
max,22373.0,284.0,6.07
