,hood,flow,open
count,523.0,523.0,513.0
mean,139046.0,150.24282982791587,33.53503830994143
std,0.0,60.909866211792156,17.317848911948506
min,139046.0,97.0,15.82
25%,139046.0,98.0,16.049999
50%,139046.0,99.0,25.219998999999998
75%,139046.0,190.0,50.889998999999996
max,139046.0,295.0,55.059998
