,hood,flow,open
count,744.0,744.0,743.0
mean,139075.0,102.40053763440861,21.665302314939577
std,0.0,15.245352745334289,7.400619740804052
min,139075.0,97.0,15.66
25%,139075.0,99.0,16.4
50%,139075.0,99.0,16.584999
75%,139075.0,99.0,28.609999
max,139075.0,294.0,51.544998
