,hood,flow,open
count,1082.0,1082.0,1077.0
mean,22353.0,141.95748613678373,1.9128365756731667
std,0.0,0.2063836953032947,6.836348003975041
min,22353.0,141.0,1.095
25%,22353.0,142.0,1.15
50%,22353.0,142.0,1.15
75%,22353.0,142.0,1.15
max,22353.0,143.0,68.68
