,description,base lab cfm,hood inc cfm,sash driven cfm,lab total cfm,savings cad
0,current operation,587.400000000015,0.0,9.480660844761204,566.8806608447759,0.0
1,reduced unoccupied ach,543.0892370572258,0.0,10.533223061772441,523.6224601189981,216.29100362888892
2,reduced unoccupied face velocity,587.400000000015,0.0,6.365595186014988,563.7655951860296,15.575328293731445
3,sash reduced 20%,587.400000000015,0.0,2.7417106976064223,560.1417106976207,33.694750735775756
4,sash reduced 50%,587.400000000015,0.0,0.0,557.4000000000145,47.4033042238068
5,"reduced ach, sash reduced 20%",542.2566757493238,0.0,3.592866649978207,515.8495423993019,255.1555922273701
6,"reduced ach, sash reduced 50%",545.0318801089971,0.0,0.0,515.031880108997,259.2439036788943
7,"all reduced (ach, face vel, sash 50%)",544.6618528610402,0.0,0.0,514.6618528610401,261.0940399186791
