,percent_open,datastream_flow,occupancy,evacuation_cfm,datastream_and_calculated_cfm_std,datastream_and_calculated_cfm_mean
count,1759.0,1765.0,4795,1759.0,1759.0,1765.0
mean,19.735723270718704,234.19989977211645,0.44984358706986444,323.1321487998372,63.330174259398106,278.4877452341881
std,16.538040221571816,78.35894190477737,0.497529856398578,104.60367581638071,39.682068570122446,87.86356246216963
min,0.0,205.53135999999998,False,263.0,0.42668899239968633,205.53135999999998
25%,3.76,207.65024000000003,0.0,263.0,37.63991621652742,235.32512000000003
50%,17.609999,209.76912,0.0,263.0,39.13819063304788,236.38456
75%,31.644999,209.76912000000002,1.0,354.4239888,96.45055491273494,282.0965544
max,90.25,637.78288,True,1001.5078747520001,264.68378235878373,814.348177376
