,minimum_evac,hood_unadjusted_sum,hood_adjusted_sum
2013-10-24 17:00:00-05:00,2896,2686.9755614151045,2896.0
2013-10-24 18:00:00-05:00,2896,2686.9755614151045,2896.0
2013-10-24 19:00:00-05:00,2896,2686.9755614151045,2896.0
2013-10-24 20:00:00-05:00,2896,2687.0230581164933,2896.0
2013-10-24 21:00:00-05:00,2896,2686.9755614151045,2896.0
2013-10-24 22:00:00-05:00,2896,2686.9755614151045,2896.0
2013-10-24 23:00:00-05:00,2896,2686.9755614151045,2896.0
2013-10-25 00:00:00-05:00,2896,2686.9755614151045,2896.0
2013-10-25 01:00:00-05:00,2896,2686.9755614151045,2896.0
2013-10-25 02:00:00-05:00,2896,2686.9755614151045,2896.0
2013-10-25 03:00:00-05:00,2896,2686.9755614151045,2896.0
2013-10-25 04:00:00-05:00,2896,2686.9755614151045,2896.0
2013-10-25 05:00:00-05:00,2896,2686.9755614151045,2896.0
2013-10-25 06:00:00-05:00,2896,2686.9755614151045,2896.0
2013-10-25 07:00:00-05:00,2896,2686.9755614151045,2896.0
2013-10-25 08:00:00-05:00,2896,2686.9755614151045,2896.0
2013-10-25 09:00:00-05:00,2896,2490.812379372118,2896.0
2013-10-25 10:00:00-05:00,5996,2616.57006873559,5996.0
2013-10-25 11:00:00-05:00,5996,2461.942862071085,5996.0
2013-10-25 12:00:00-05:00,5996,2604.93834054691,5996.0
2013-10-25 13:00:00-05:00,5996,3582.698917519381,5996.0
2013-10-25 14:00:00-05:00,5996,3135.896766109653,5996.0
2013-10-25 15:00:00-05:00,5996,3357.833873881577,5996.0
2013-10-25 16:00:00-05:00,5996,2535.855314502066,5996.0
2013-10-25 17:00:00-05:00,2896,2495.0886440278473,2896.0
2013-10-25 18:00:00-05:00,2896,2495.017398975764,2896.0
2013-10-25 19:00:00-05:00,2896,2495.064895677153,2896.0
2013-10-25 20:00:00-05:00,2896,2495.017398975764,2896.0
2013-10-25 21:00:00-05:00,2896,2495.1598890799305,2896.0
2013-10-25 22:00:00-05:00,2896,2495.254882482708,2896.0
2013-10-25 23:00:00-05:00,2896,2495.2311341320137,2896.0
2013-10-26 00:00:00-05:00,2896,2495.1123923785417,2896.0
2013-10-26 01:00:00-05:00,2896,2495.136140729236,2896.0
2013-10-26 02:00:00-05:00,2896,2494.9699022743753,2896.0
2013-10-26 03:00:00-05:00,2896,2495.0886440278473,2896.0
