,percent_open,datastream_flow,occupancy,evacuation_cfm,datastream_and_calculated_cfm_std,datastream_and_calculated_cfm_mean
count,1779.0,1784.0,4794,1779.0,1779.0,1784.0
mean,38.13600547094186,291.3353270789699,0.21506049228201918,516.0534205995085,170.24616327273074,403.3447405480414
std,13.12426627747556,119.09890628075536,0.4109071634140361,78.39206298635742,31.73474427624621,88.55404574615346
min,17.194999,194.23066666666665,False,460.0,0.8349761532071932,199.17471999999998
25%,26.589999,201.2936,0.0,460.0,167.34887286839378,330.6468
50%,38.985001000000004,226.72016,0.0,460.0,182.93304977635947,343.5145816666667
75%,54.37083199999999,379.27952,0.0,611.91082225,184.43132419288,502.488993025
max,71.78499599999999,628.6010666666667,True,829.1167037999999,208.4830530865863,699.9008585666666
