,percent_open,datastream_flow,occupancy,evacuation_cfm,datastream_and_calculated_cfm_std,datastream_and_calculated_cfm_mean
count,1647.0,1654.0,4796,1647.0,1647.0,1654.0
mean,19.28605037069091,239.0499303352149,0.21851542952460384,210.76587000477141,29.661694118137923,224.93845809924548
std,20.09997954932404,79.35797533281186,0.4132820465766307,92.53028427512331,24.438333320202997,82.9462356535605
min,3.2975000000000003,201.2936,False,175.0,0.3364452672953444,188.14679999999998
25%,5.985,205.53135999999998,0.0,175.0,21.58893169484791,190.26567999999997
50%,11.969999000000001,207.65024,0.0,175.0,23.087206111367912,191.32512
75%,22.891249000000002,209.76912,0.0,175.0,23.12783848839751,192.38456000000002
max,101.334999,690.75488,True,770.0,285.8651105011431,726.13968
