,percent_open,datastream_flow,occupancy,evacuation_cfm,datastream_and_calculated_cfm_std,datastream_and_calculated_cfm_mean
count,1779.0,1784.0,4794,1779.0,1779.0,1784.0
mean,38.13600547094186,291.3353270789699,0.21506049228201918,516.1366250674541,170.1680135712405,403.3862261838245
std,13.12426627747556,119.09890628075536,0.4109071634140361,78.19060344531638,32.047838961711875,88.53679500698004
min,17.194999,194.23066666666665,False,460.0,2.653993309934989,199.17471999999998
25%,26.589999,201.2936,0.0,460.0,168.64250988908145,330.6468
50%,38.985001000000004,226.72016,0.0,460.0,182.93304977635947,343.64517916666665
75%,54.37083199999999,379.27952,0.0,611.91082225,184.43132419288,504.19748095
max,71.78499599999999,628.6010666666667,True,803.9919551999999,207.01337149128517,687.3384842666667
