1395953616, 22361, 282 l/s, 0 %
1395953624, 22370, 283 l/s, 58.469997 %
1395953630, 22371, 282 l/s, 0 %
1395953636, 22372, 319 l/s, 0 %
1395953642, 22373, 282 l/s, 0 %
1395953648, 22374, 282 l/s, 2.07 %
1395953654, 22362, 283 l/s, 31.304998 %
1395953660, 22351, 283 l/s, 0.42 %
1395953665, 22331, 284 l/s, 78.764999 %
1395953671, 22346, 283 l/s, 0 %
1395953677, 22364, 211 l/s, 0.66 %
1395953682, 22328, 291 l/s, 78.839996 %
1395953688, 22350, 283 l/s, 0 %
1395953694, 22349, 283 l/s, 0 %
1395953700, 22363, 283 l/s, 1.27 %
1395953705, 22334, 283 l/s, 78.259995 %
1395953711, 22365, 282 l/s, 1.01 %
1395953717, 22366, 282 l/s, 1.065 %
1395953723, 22376, 282 l/s, 0 %
1395953728, 22360, 566 l/s, 59.27 %
1395953734, 22377, 281 l/s, 0 %
1395953740, 22378, 281 l/s, 0 %
1395953746, 22367, 282 l/s, 71.049995 %
1395953752, 22369, 284 l/s, 0 %
1395953757, 22379, 282 l/s, 50.414997 %
1395953763, 22275, 284 l/s, 80.07 %
1395953769, 22276, 284 l/s, 75.564995 %
1395953774, 22281, 283 l/s, 0.27 %
1395953781, 22286, 278 l/s, 60.419998 %
1395953787, 22295, 212 l/s, 80.534996 %
1395953793, 22296, 276 l/s, 78.259995 %
1395953799, 22291, 170 l/s, 71.135002 %
1395953804, 22261, 283 l/s, 79.114998 %
1395953810, 22262, 282 l/s, 78.574997 %
1395953817, 22250, 280 l/s, 78.839996 %
1395953823, 22243, 213 l/s, 79.345001 %
1395953829, 22245, 277 l/s, 76.839996 %
1395953835, 22247, 277 l/s, 73.784996 %
1395953841, 22256, 170 l/s, 79.114998 %
1395953847, 22266, 283 l/s, 79.955002 %
1395953852, 22348, 282 l/s, 1.415 %
1395953858, 22347, 212 l/s, 0 %
1395953864, 22352, 283 l/s, 0 %
1395953870, 22315, 235 l/s, 76.525002 %
1395953876, 22388, 353 l/s, 90.559998 %
1395953883, 22355, 283 l/s, 5.925 %
1395953890, 22384, 282 l/s, 33.154999 %
1395953898, 22383, 282 l/s, 0 %
1395953904, 22391, 283 l/s, 16.725 %
1395953910, 22353, 141 l/s, 0 %
1395953915, 22354, 142 l/s, 0 %
1395953921, 22375, 284 l/s, 13.125 %
1395953927, 22356, 280 l/s, 66.525002 %
1395953933, 22358, 212 l/s, 113.324997 %
1395953939, 22359, 283 l/s, 0.145 %
1395953945, 22381, 142 l/s, 0 %
1395953950, 22341, 227 l/s, 105.669998 %
1395953956, 22382, 281 l/s, 20.18 %
1395953962, 22394, 19 l/s, 0 %
1395953967, 22389, 283 l/s, 25.705 %
1395953973, 22390, 282 l/s, 61.924999 %
1395953979, 22385, 209 l/s, 66.324997 %
1395953985, 22392, 123 l/s, 0 %
1395953990, 22386, 142 l/s, 29.359999 %
1395953996, 22393, 65535 l/s, 38.689999 %
1395954002, 22380, 283 l/s, 104.869995 %
1395954008, 22387, 282 l/s, 83.634995 %
1395954013, 22357, 141 l/s, 20 %
1395954035, 139002, NA, NA
1395954056, 139003, NA, NA
1395954077, 139004, NA, NA
1395954098, 139005, NA, NA
1395954119, 139006, NA, NA
1395954140, 139007, NA, NA
1395954161, 139008, NA, NA
1395954182, 139046, NA, NA
1395954203, 139047, NA, NA
1395954224, 139048, NA, NA
1395954245, 139049, NA, NA
1395954266, 139050, NA, NA
1395954287, 139051, NA, NA
1395954308, 139052, NA, NA
1395954329, 139053, NA, NA
1395954350, 139058, NA, NA
1395954371, 139059, NA, NA
1395954392, 139060, NA, NA
1395954413, 139061, NA, NA
1395954434, 139062, NA, NA
1395954455, 139063, NA, NA
1395954476, 139068, NA, NA
1395954497, 139072, NA, NA
1395954518, 139073, NA, NA
1395954539, 139074, NA, NA
1395954560, 139075, NA, NA
1395954581, 139076, NA, NA
1395954602, 139077, NA, NA
1395954615, 139078, 296 l/s, 46.849998 %
1395954621, 139089, 98 l/s, 18.584999 %
1395954627, 139090, 99 l/s, 18.975 %
1395954633, 139091, 98 l/s, 16.584999 %
1395954638, 139092, 169 l/s, 48.079998 %
1395954644, 139093, 99 l/s, 16.279999 %
1395954650, 139094, 99 l/s, 16.934999 %
1395954656, 139095, 271 l/s, 49.704998 %
1395954661, 139222, 252 l/s, 48.389999 %
1395954667, 139223, 55 l/s, 18.045 %
1395954673, 139224, 65535 l/s, 15.03 %
1395954680, 139225, 97 l/s, 5.09 %
1395954685, 139226, 167 l/s, 30.17 %
1395954691, 139227, 98 l/s, 3.25 %
1395954697, 139228, 97 l/s, 2.315 %
1395954704, 139229, 111 l/s, 4.725 %
1395954710, 139230, 98 l/s, 2.9 %
1395954715, 139231, 98 l/s, 3.15 %
1395954721, 139232, 98 l/s, 5.565 %
1395954727, 139233, 98 l/s, 5.4 %
1395954733, 139237, 126 l/s, 29.459999 %
1395954739, 139238, 98 l/s, 24.68 %
1395954745, 139244, 125 l/s, 41.985001 %
1395954750, 139245, 99 l/s, 29.154999 %
1395954756, 139246, 138 l/s, 44.114998 %
1395954762, 139247, 218 l/s, 40.68 %
1395954767, 139248, 295 l/s, 74.220001 %
1395954773, 139249, 117 l/s, 39.985001 %
1395954779, 139251, 99 l/s, 18.859999 %
1395954785, 139252, 199 l/s, 39.059998 %
1395954790, 139253, 100 l/s, 10.07 %
1395954796, 139254, 0 l/s, 0 %
1395954802, 139255, 153 l/s, 49.735001 %
1395954807, 139256, 144 l/s, 10.84 %
1395954813, 139257, 182 l/s, 54.134998 %
1395954819, 139260, 97 l/s, 32.154999 %
1395954825, 139261, 98 l/s, 26.184999 %
1395954831, 139262, 157 l/s, 49.384998 %
1395954837, 139263, 98 l/s, 32.704998 %
1395954843, 139268, 263 l/s, 22.135 %
1395954848, 139267, NA, NA
1395954854, 139276, 241 l/s, 60.384998 %
1395954860, 139277, 97 l/s, 14.96 %
1395954865, 139278, 231 l/s, 49.704998 %
1395954871, 139279, 171 l/s, 34.625 %
1395954877, 139280, 179 l/s, 64.599998 %
1395954883, 139281, 173 l/s, 34.27 %
1395954889, 139282, 150 l/s, 53.23 %
1395954895, 139283, 297 l/s, 66.714996 %
1395954901, 139284, 116 l/s, 38.974998 %
1395954907, 139285, 211 l/s, 41.584999 %
1395954912, 139291, 98 l/s, 0 %
1395954918, 139295, 98 l/s, 18.18 %
1395954924, 139428, 129 l/s, 44 %
1395954930, 139430, 142 l/s, 41.259998 %
1395954936, 139433, 122 l/s, 32.27 %
1395954942, 139434, 171 l/s, 53.629997 %
1395954948, 139435, 97 l/s, 26.955 %
1395954954, 139436, 97 l/s, 24.799999 %
1395954960, 139437, 167 l/s, 53.514999 %
1395954966, 139438, 142 l/s, 48.459999 %
1395954972, 139439, 238 l/s, 49.849998 %
1395954977, 139443, 83 l/s, 27.26 %
1395954983, 139445, 113 l/s, 45.649998 %
1395954989, 139446, 97 l/s, 33.66 %
1395954994, 139447, 211 l/s, 44.029999 %
1395955000, 139449, 94 l/s, 17.82 %
1395955006, 139451, 85 l/s, 35.584999 %
1395955012, 139457, 97 l/s, 17.209999 %
1395955018, 139014, 294 l/s, 148.75 %
1395955024, 139015, 99 l/s, 12.139999 %
1395955030, 139016, 97 l/s, 11.255 %
1395955037, 139017, 98 l/s, 39.349998 %
1395955043, 139018, 120 l/s, 48.134998 %
1395955049, 139019, 98 l/s, 9.91 %
1395955055, 139020, 85 l/s, 39.504997 %
1395955061, 139026, 85 l/s, 32.404999 %
1395955084, 139027, NA, NA
1395955105, 139028, NA, NA
1395955126, 139029, NA, NA
1395955147, 139030, NA, NA
1395955168, 139031, NA, NA
1395955189, 139032, NA, NA
1395955210, 139033, NA, NA
1395955231, 139202, NA, NA
1395955253, 139203, NA, NA
1395955273, 139204, NA, NA
1395955294, 139205, NA, NA
1395955315, 139206, NA, NA
1395955336, 139207, NA, NA
1395955357, 139208, NA, NA
1395955378, 139209, NA, NA
1395955399, 139210, NA, NA
1395955420, 139211, NA, NA
1395955441, 139214, NA, NA
1395955462, 139215, NA, NA
1395955468, 22361, 282 l/s, 0 %
1395955475, 22370, 282 l/s, 58.469997 %
1395955481, 22371, 282 l/s, 0 %
1395955487, 22372, 318 l/s, 0 %
1395955494, 22373, 282 l/s, 0 %
1395955499, 22374, 282 l/s, 2.145 %
1395955505, 22362, 283 l/s, 31.234999 %
1395955511, 22351, 283 l/s, 0.42 %
1395955517, 22331, 284 l/s, 78.764999 %
1395955523, 22346, 283 l/s, 0 %
1395955529, 22364, 211 l/s, 0.66 %
1395955535, 22328, 291 l/s, 78.839996 %
1395955542, 22350, 283 l/s, 0 %
1395955547, 22349, 283 l/s, 0 %
1395955553, 22363, 283 l/s, 1.27 %
1395955559, 22334, 283 l/s, 78.259995 %
1395955565, 22365, 282 l/s, 1.01 %
1395955573, 22366, 282 l/s, 1.065 %
1395955579, 22376, 282 l/s, 0 %
1395955585, 22360, 566 l/s, 59.27 %
1395955591, 22377, 281 l/s, 0 %
1395955597, 22378, 281 l/s, 0 %
1395955603, 22367, 282 l/s, 71.049995 %
1395955612, 22369, 284 l/s, 0 %
1395955619, 22379, 282 l/s, 50.414997 %
1395955625, 22275, 283 l/s, 80.07 %
1395955631, 22276, 284 l/s, 75.564995 %
1395955636, 22281, 284 l/s, 0.18 %
1395955643, 22286, 277 l/s, 58.914997 %
1395955649, 22295, 211 l/s, 80.384995 %
1395955655, 22296, 276 l/s, 78.259995 %
1395955661, 22291, 170 l/s, 56.904999 %
1395955667, 22261, 283 l/s, 79.114998 %
1395955673, 22262, 283 l/s, 78.574997 %
1395955678, 22250, 236 l/s, 78.839996 %
1395955684, 22243, 212 l/s, 79.345001 %
1395955690, 22245, 212 l/s, 76.839996 %
1395955696, 22247, 170 l/s, 73.784996 %
1395955701, 22256, 170 l/s, 79.114998 %
1395955707, 22266, 282 l/s, 79.955002 %
1395955713, 22348, 283 l/s, 1.415 %
1395955718, 22347, 212 l/s, 0 %
1395955724, 22352, 283 l/s, 0 %
1395955730, 22315, 235 l/s, 76.525002 %
1395955735, 22388, 353 l/s, 90.759995 %
1395955743, 22355, 283 l/s, 5.87 %
1395955750, 22384, 282 l/s, 33.154999 %
1395955756, 22383, 283 l/s, 0 %
1395955761, 22391, 283 l/s, 16.725 %
1395955767, 22353, 141 l/s, 0 %
1395955773, 22354, 142 l/s, 0 %
1395955778, 22375, 284 l/s, 13.125 %
1395955784, 22356, 280 l/s, 66.525002 %
1395955791, 22358, 213 l/s, 113.324997 %
1395955797, 22359, 283 l/s, 0.27 %
1395955803, 22381, 142 l/s, 0 %
1395955809, 22341, 227 l/s, 105.669998 %
1395955815, 22382, 282 l/s, 20.18 %
1395955821, 22394, 19 l/s, 0 %
1395955826, 22389, 283 l/s, 25.705 %
1395955832, 22390, 282 l/s, 61.924999 %
1395955838, 22385, 209 l/s, 66.324997 %
1395955843, 22392, 123 l/s, 0 %
1395955849, 22386, 142 l/s, 29.359999 %
1395955855, 22393, 65535 l/s, 38.689999 %
1395955860, 22380, 283 l/s, 104.744995 %
1395955867, 22387, 283 l/s, 83.634995 %
1395955872, 22357, 141 l/s, 20 %
1395955878, 139002, NA, NA
1395955884, 139003, NA, NA
1395955889, 139004, NA, NA
1395955894, 139005, NA, NA
1395955900, 139006, NA, NA
1395955907, 139007, NA, NA
1395955912, 139008, NA, NA
1395955918, 139046, NA, NA
1395955923, 139047, NA, NA
1395955928, 139048, NA, NA
1395955934, 139049, NA, NA
1395955939, 139050, NA, NA
1395955944, 139051, NA, NA
1395955950, 139052, NA, NA
1395955955, 139053, NA, NA
1395955960, 139058, NA, NA
1395955965, 139059, NA, NA
1395955971, 139060, NA, NA
1395955976, 139061, NA, NA
1395955981, 139062, NA, NA
1395955986, 139063, NA, NA
1395955992, 139068, NA, NA
1395955997, 139072, NA, NA
1395956002, 139073, NA, NA
1395956007, 139074, NA, NA
1395956013, 139075, NA, NA
1395956018, 139076, NA, NA
1395956023, 139077, NA, NA
1395956044, 139078, NA, NA
1395956065, 139089, NA, NA
1395956086, 139090, NA, NA
1395956107, 139091, NA, NA
1395956128, 139092, NA, NA
1395956149, 139093, NA, NA
1395956170, 139094, NA, NA
1395956191, 139095, NA, NA
1395956212, 139222, NA, NA
1395956233, 139223, NA, NA
1395956254, 139224, NA, NA
1395956276, 139225, NA, NA
1395956296, 139226, NA, NA
1395956318, 139227, NA, NA
1395956339, 139228, NA, NA
1395956361, 139229, NA, NA
1395956382, 139230, NA, NA
1395956404, 139231, NA, NA
1395956418, 139232, 98 l/s, 5.565 %
1395956424, 139233, 98 l/s, 5.455 %
1395956430, 139237, 126 l/s, 29.504999 %
1395956438, 139238, 98 l/s, 24.68 %
1395956444, 139244, 126 l/s, 42.029999 %
1395956449, 139245, 121 l/s, 29.07 %
1395956457, 139246, 295 l/s, 70.479996 %
1395956462, 139247, 142 l/s, 30.545 %
1395956468, 139248, 97 l/s, 30 %
1395956475, 139249, 118 l/s, 39.985001 %
1395956481, 139251, 229 l/s, 43.219997 %
1395956487, 139252, 163 l/s, 34.314999 %
1395956493, 139253, 100 l/s, 10.07 %
1395956499, 139254, 0 l/s, 0 %
1395956505, 139255, 278 l/s, 49.735001 %
1395956511, 139256, 143 l/s, 10.88 %
1395956517, 139257, 182 l/s, 54.134998 %
1395956522, 139260, 98 l/s, 32.154999 %
1395956528, 139261, 98 l/s, 26.184999 %
1395956534, 139262, 156 l/s, 49.384998 %
1395956540, 139263, 98 l/s, 32.82 %
1395956545, 139268, 260 l/s, 22.105 %
1395956552, 139267, NA, NA
1395956557, 139276, 88 l/s, 19.219999 %
1395956563, 139277, 98 l/s, 4.82 %
1395956568, 139278, 98 l/s, 5.265 %
1395956574, 139279, 99 l/s, 9.13 %
1395956580, 139280, 99 l/s, 11.37 %
1395956585, 139281, 98 l/s, 10.395 %
1395956591, 139282, 97 l/s, 8.655 %
1395956613, 139283, NA, NA
1395956634, 139284, NA, NA
1395956655, 139285, NA, NA
1395956660, 139291, 98 l/s, 0 %
1395956667, 139295, 98 l/s, 18.18 %
1395956672, 139428, 129 l/s, 44 %
1395956678, 139430, 85 l/s, 41.259998 %
1395956684, 139433, 98 l/s, 32.544998 %
1395956690, 139434, 170 l/s, 53.629997 %
1395956696, 139435, 98 l/s, 27 %
1395956702, 139436, 98 l/s, 24.799999 %
1395956708, 139437, 166 l/s, 53.439999 %
1395956714, 139438, 142 l/s, 48.459999 %
1395956720, 139439, 238 l/s, 49.849998 %
1395956727, 139443, 83 l/s, 27.26 %
1395956733, 139445, 112 l/s, 45.649998 %
1395956738, 139446, 138 l/s, 33.66 %
1395956744, 139447, 125 l/s, 44.114998 %
1395956750, 139449, 94 l/s, 17.859999 %
1395956756, 139451, 84 l/s, 35.584999 %
1395956762, 139457, 112 l/s, 30.154999 %
1395956768, 139014, 295 l/s, 147.25 %
1395956774, 139015, 99 l/s, 12.259999 %
1395956780, 139016, 97 l/s, 11.255 %
1395956786, 139017, 98 l/s, 39.149998 %
1395956793, 139018, 200 l/s, 79.949997 %
1395956799, 139019, 98 l/s, 9.91 %
1395956820, 139020, NA, NA
1395956841, 139026, NA, NA
1395956847, 139027, NA, NA
1395956852, 139028, NA, NA
1395956857, 139029, NA, NA
1395956862, 139030, NA, NA
1395956868, 139031, NA, NA
1395956873, 139032, NA, NA
1395956879, 139033, NA, NA
1395956884, 139202, NA, NA
1395956889, 139203, NA, NA
1395956895, 139204, NA, NA
1395956900, 139205, NA, NA
1395956906, 139206, NA, NA
1395956911, 139207, NA, NA
1395956916, 139208, NA, NA
1395956921, 139209, NA, NA
1395956926, 139210, NA, NA
1395956932, 139211, NA, NA
1395956937, 139214, NA, NA
1395956942, 139215, NA, NA
1395956948, 22361, 282 l/s, 0 %
1395956953, 22370, 283 l/s, 58.469997 %
1395956959, 22371, 282 l/s, 0 %
1395956965, 22372, 319 l/s, 0 %
1395956970, 22373, 282 l/s, 0 %
1395956976, 22374, 282 l/s, 2.145 %
1395956982, 22362, 283 l/s, 31.304998 %
1395956989, 22351, 283 l/s, 0.42 %
1395956994, 22331, 284 l/s, 78.764999 %
1395957000, 22346, 283 l/s, 44.32 %
1395957006, 22364, 211 l/s, 0.66 %
1395957012, 22328, 291 l/s, 78.839996 %
1395957021, 22350, 283 l/s, 0 %
1395957027, 22349, 283 l/s, 0 %
1395957032, 22363, 283 l/s, 1.27 %
1395957038, 22334, 283 l/s, 78.259995 %
1395957044, 22365, 282 l/s, 1.01 %
1395957051, 22366, 282 l/s, 1.065 %
1395957057, 22376, 282 l/s, 0 %
1395957062, 22360, 566 l/s, 59.27 %
1395957069, 22377, 281 l/s, 0 %
1395957075, 22378, 281 l/s, 0 %
1395957081, 22367, 282 l/s, 71.049995 %
1395957086, 22369, 284 l/s, 0 %
1395957092, 22379, 282 l/s, 50.414997 %
1395957098, 22275, 283 l/s, 80.07 %
1395957103, 22276, 284 l/s, 75.564995 %
1395957109, 22281, 284 l/s, 0.27 %
1395957116, 22286, 279 l/s, 64.269997 %
1395957121, 22295, 211 l/s, 80.384995 %
1395957129, 22296, 276 l/s, 78.259995 %
1395957137, 22291, 171 l/s, 56.904999 %
1395957143, 22261, 283 l/s, 79.114998 %
1395957149, 22262, 283 l/s, 78.574997 %
1395957156, 22250, 235 l/s, 78.839996 %
1395957163, 22243, 212 l/s, 79.345001 %
1395957169, 22245, 212 l/s, 76.839996 %
1395957175, 22247, 171 l/s, 73.784996 %
1395957181, 22256, 170 l/s, 79.114998 %
1395957187, 22266, 283 l/s, 79.955002 %
1395957193, 22348, 282 l/s, 1.415 %
1395957199, 22347, 212 l/s, 0 %
1395957204, 22352, 283 l/s, 0 %
1395957210, 22315, 235 l/s, 76.525002 %
1395957216, 22388, 353 l/s, 90.759995 %
1395957222, 22355, 282 l/s, 5.925 %
1395957228, 22384, 282 l/s, 33.154999 %
1395957234, 22383, 283 l/s, 0 %
1395957240, 22391, 283 l/s, 16.725 %
1395957245, 22353, 141 l/s, 0 %
1395957251, 22354, 142 l/s, 0 %
1395957257, 22375, 284 l/s, 13.049999 %
1395957262, 22356, 280 l/s, 66.525002 %
1395957268, 22358, 212 l/s, 113.324997 %
1395957275, 22359, 283 l/s, 0.47 %
1395957281, 22381, 142 l/s, 0 %
1395957287, 22341, 227 l/s, 105.669998 %
1395957293, 22382, 281 l/s, 20.18 %
1395957314, 22394, NA, NA
1395957320, 22389, 283 l/s, 25.904999 %
1395957326, 22390, 282 l/s, 61.924999 %
1395957332, 22385, 209 l/s, 66.324997 %
1395957338, 22392, 123 l/s, 0 %
1395957344, 22386, 142 l/s, 29.359999 %
1395957350, 22393, 65535 l/s, 38.759998 %
1395957356, 22380, 283 l/s, 104.869995 %
1395957361, 22387, 283 l/s, 83.634995 %
1395957369, 22357, 141 l/s, 20 %
1395957375, 139002, NA, NA
1395957380, 139003, NA, NA
1395957386, 139004, NA, NA
1395957391, 139005, NA, NA
1395957396, 139006, NA, NA
1395957402, 139007, NA, NA
1395957407, 139008, NA, NA
1395957412, 139046, NA, NA
1395957418, 139047, NA, NA
1395957423, 139048, NA, NA
1395957428, 139049, NA, NA
1395957433, 139050, NA, NA
1395957438, 139051, NA, NA
1395957444, 139052, NA, NA
1395957449, 139053, NA, NA
1395957454, 139058, NA, NA
1395957460, 139059, NA, NA
1395957465, 139060, NA, NA
1395957471, 139061, NA, NA
1395957476, 139062, NA, NA
1395957481, 139063, NA, NA
1395957487, 139068, NA, NA
1395957492, 139072, NA, NA
1395957498, 139073, NA, NA
1395957503, 139074, NA, NA
1395957508, 139075, NA, NA
1395957514, 139076, NA, NA
1395957519, 139077, NA, NA
1395957525, 139078, NA, NA
1395957546, 139089, NA, NA
1395957552, 139090, NA, NA
1395957557, 139091, NA, NA
1395957562, 139092, NA, NA
1395957583, 139093, NA, NA
1395957604, 139094, NA, NA
1395957625, 139095, NA, NA
1395957646, 139222, NA, NA
1395957667, 139223, NA, NA
1395957688, 139224, NA, NA
1395957709, 139225, NA, NA
1395957730, 139226, NA, NA
1395957751, 139227, NA, NA
1395957772, 139228, NA, NA
1395957796, 139229, NA, NA
1395957817, 139230, NA, NA
1395957838, 139231, NA, NA
1395957859, 139232, NA, NA
1395957880, 139233, NA, NA
1395957905, 139237, NA, NA
1395957925, 139238, NA, NA
1395957946, 139244, NA, NA
1395957967, 139245, NA, NA
1395957988, 139246, NA, NA
1395958009, 139247, NA, NA
1395958030, 139248, NA, NA
1395958052, 139249, NA, NA
1395958073, 139251, NA, NA
1395958094, 139252, NA, NA
1395958115, 139253, NA, NA
1395958136, 139254, NA, NA
1395958157, 139255, NA, NA
1395958178, 139256, NA, NA
1395958199, 139257, NA, NA
1395958220, 139260, NA, NA
1395958225, 139261, 98 l/s, 26.184999 %
1395958231, 139262, 158 l/s, 49.384998 %
1395958238, 139263, 149 l/s, 32.82 %
1395958244, 139268, 99 l/s, 8.955 %
1395958249, 139267, NA, NA
1395958254, 139276, 89 l/s, 19.219999 %
1395958260, 139277, 98 l/s, 4.82 %
1395958266, 139278, 99 l/s, 5.34 %
1395958271, 139279, 99 l/s, 9.13 %
1395958277, 139280, 99 l/s, 11.315 %
1395958283, 139281, 98 l/s, 10.395 %
1395958289, 139282, 97 l/s, 8.655 %
1395958295, 139283, NA, 2.595 %
1395958300, 139284, NA, 38.974998 %
1395958306, 139285, 99 l/s, 0 %
1395958311, 139291, 98 l/s, 0 %
1395958317, 139295, 99 l/s, 18.18 %
1395958323, 139428, 128 l/s, 44 %
1395958329, 139430, 84 l/s, 41.259998 %
1395958335, 139433, 99 l/s, 32.544998 %
1395958340, 139434, 274 l/s, 53.629997 %
1395958346, 139435, 97 l/s, 27 %
1395958352, 139436, 97 l/s, 24.799999 %
1395958357, 139437, 165 l/s, 53.439999 %
1395958363, 139438, 143 l/s, 48.459999 %
1395958370, 139439, 238 l/s, 49.849998 %
1395958376, 139443, 83 l/s, 27.26 %
1395958381, 139445, 112 l/s, 45.649998 %
1395958387, 139446, 97 l/s, 33.66 %
1395958393, 139447, 125 l/s, 44.114998 %
1395958399, 139449, 94 l/s, 17.705 %
1395958405, 139451, 90 l/s, 41.259998 %
1395958410, 139457, 97 l/s, 18.555 %
1395958416, 139014, 97 l/s, 27.779999 %
1395958422, 139015, 99 l/s, 12.259999 %
1395958427, 139016, 97 l/s, 11.255 %
1395958433, 139017, 98 l/s, 39.149998 %
1395958439, 139018, 236 l/s, 93.57 %
1395958444, 139019, 98 l/s, 9.91 %
1395958450, 139020, NA, NA
1395958456, 139026, NA, 26.754999 %
1395958461, 139027, NA, 35.82 %
1395958467, 139028, NA, 28.199999 %
1395958472, 139029, NA, 10.27 %
1395958478, 139030, NA, 22.635 %
1395958484, 139031, NA, 36.48 %
1395958490, 139032, NA, 16.6 %
1395958496, 139033, NA, 54.799999 %
1395958501, 139202, NA, 55.829998 %
1395958507, 139203, NA, 55.324997 %
1395958513, 139204, NA, 58.375 %
1395958519, 139205, NA, 57.134998 %
1395958524, 139206, NA, 36.904999 %
1395958530, 139207, NA, 25.334999 %
1395958536, 139208, NA, 18.164999 %
1395958542, 139209, NA, 18.24 %
1395958548, 139210, NA, 18.744999 %
1395958554, 139211, NA, 7.775 %
1395958560, 139214, NA, 19.4 %
1395958566, 139215, NA, 17.889999 %
1395958587, 22361, NA, NA
1395958608, 22370, NA, NA
1395958629, 22371, NA, NA
1395958650, 22372, NA, NA
1395958671, 22373, NA, NA
1395958692, 22374, NA, NA
1395958697, 22362, 283 l/s, 31.304998 %
1395958703, 22351, 283 l/s, 0.42 %
1395958710, 22331, 284 l/s, 78.764999 %
1395958716, 22346, 283 l/s, 0 %
1395958722, 22364, 212 l/s, 0.66 %
1395958727, 22328, 291 l/s, 78.839996 %
1395958733, 22350, 283 l/s, 0 %
1395958739, 22349, 283 l/s, 0 %
1395958745, 22363, 283 l/s, 1.27 %
1395958751, 22334, 283 l/s, 78.345001 %
1395958756, 22365, 283 l/s, 1.01 %
1395958762, 22366, 282 l/s, 1.01 %
1395958768, 22376, 282 l/s, 0 %
1395958774, 22360, 566 l/s, 59.27 %
1395958779, 22377, 281 l/s, 0 %
1395958786, 22378, 281 l/s, 0 %
1395958791, 22367, 282 l/s, 71.049995 %
1395958797, 22369, 284 l/s, 0 %
1395958803, 22379, 282 l/s, 50.469997 %
1395958808, 22275, 283 l/s, 80.07 %
1395958815, 22276, 284 l/s, 75.564995 %
1395958820, 22281, 284 l/s, 0.18 %
1395958827, 22286, 278 l/s, 79.114998 %
1395958833, 22295, 211 l/s, 80.384995 %
1395958839, 22296, 276 l/s, 78.259995 %
1395958845, 22291, 170 l/s, 56.904999 %
1395958851, 22261, 284 l/s, 79.114998 %
1395958857, 22262, 282 l/s, 78.574997 %
1395958863, 22250, 236 l/s, 78.839996 %
1395958869, 22243, 212 l/s, 79.345001 %
1395958874, 22245, 212 l/s, 76.839996 %
1395958881, 22247, 170 l/s, 73.784996 %
1395958887, 22256, 170 l/s, 79.114998 %
1395958893, 22266, 282 l/s, 79.955002 %
1395958898, 22348, 283 l/s, 1.415 %
1395958904, 22347, 212 l/s, 0 %
1395958910, 22352, 283 l/s, 0 %
1395958916, 22315, 235 l/s, 76.525002 %
1395958922, 22388, 353 l/s, 90.759995 %
1395958927, 22355, 283 l/s, 5.925 %
1395958933, 22384, 282 l/s, 33.154999 %
1395958939, 22383, 282 l/s, 0 %
1395958946, 22391, 283 l/s, 16.779999 %
1395958952, 22353, 141 l/s, 0 %
1395958959, 22354, 142 l/s, 0 %
1395958965, 22375, 284 l/s, 13.125 %
1395958972, 22356, 280 l/s, 66.525002 %
1395958977, 22358, 212 l/s, 113.324997 %
1395958983, 22359, 283 l/s, 0.27 %
1395958989, 22381, 142 l/s, 0 %
1395958995, 22341, 227 l/s, 105.869995 %
1395959001, 22382, 281 l/s, 20.18 %
1395959007, 22394, 19 l/s, 0 %
1395959012, 22389, 283 l/s, 25.904999 %
1395959018, 22390, 282 l/s, 61.924999 %
1395959024, 22385, 209 l/s, 66.324997 %
1395959029, 22392, 123 l/s, 0 %
1395959035, 22386, 142 l/s, 29.359999 %
1395959041, 22393, 65535 l/s, 38.689999 %
1395959047, 22380, 283 l/s, 104.869995 %
1395959052, 22387, 282 l/s, 83.634995 %
1395959058, 22357, 141 l/s, 20 %
1395959064, 139002, NA, NA
1395959070, 139003, NA, NA
1395959075, 139004, NA, NA
1395959080, 139005, NA, NA
1395959086, 139006, NA, NA
1395959091, 139007, NA, NA
1395959096, 139008, NA, NA
1395959101, 139046, NA, NA
1395959107, 139047, NA, NA
1395959112, 139048, NA, NA
1395959117, 139049, NA, NA
1395959122, 139050, NA, NA
1395959127, 139051, NA, NA
1395959133, 139052, NA, NA
1395959138, 139053, NA, NA
1395959143, 139058, NA, NA
1395959148, 139059, NA, NA
1395959153, 139060, NA, NA
1395959159, 139061, NA, NA
1395959164, 139062, NA, NA
1395959169, 139063, NA, NA
1395959175, 139068, NA, NA
1395959180, 139072, NA, NA
1395959185, 139073, NA, NA
1395959191, 139074, NA, NA
1395959196, 139075, NA, NA
1395959201, 139076, NA, NA
1395959206, 139077, NA, NA
1395959212, 139078, NA, NA
1395959217, 139089, NA, NA
1395959222, 139090, NA, NA
1395959228, 139091, NA, NA
1395959233, 139092, NA, NA
1395959238, 139093, NA, NA
1395959243, 139094, NA, NA
1395959249, 139095, NA, NA
1395959254, 139222, NA, NA
1395959259, 139223, NA, NA
1395959264, 139224, NA, NA
1395959270, 139225, NA, NA
1395959275, 139226, NA, NA
1395959280, 139227, NA, NA
1395959286, 139228, NA, NA
1395959291, 139229, NA, NA
1395959296, 139230, NA, NA
1395959301, 139231, NA, NA
1395959307, 139232, NA, NA
1395959312, 139233, NA, NA
1395959317, 139237, NA, NA
1395959322, 139238, NA, NA
