,occupancy,min_lab_cfm,min_hood_cfm,min_additional_hood_cfm,min_possible_lab_cfm,calc_hood_cfm,stream_hood_cfm,stream_and_calc_hood_cfm_std,stream_and_calc_hood_cfm_mean,calc_total_lab_cfm,stream_total_lab_cfm,calc_excess_cfm,stream_excess_cfm
2013-10-24 17:00:00-05:00,0,2380.0,2520.0,140.0,2520.0,3509.565341052778,3182.5577599999992,231.22927806184202,3346.061550526389,3509.565341052778,3182.5577599999992,989.565341052778,662.5577599999992
2013-10-24 18:00:00-05:00,0,2380.0,2520.0,140.0,2520.0,3424.1527861022228,3184.676639999999,169.3352068414956,3304.414713051111,3424.1527861022228,3184.676639999999,904.1527861022228,664.6766399999992
2013-10-24 19:00:00-05:00,0,2380.0,2520.0,140.0,2520.0,3492.1379796055558,3187.854959999999,215.16058656319981,3339.996469802778,3492.1379796055558,3187.854959999999,972.1379796055558,667.8549599999992
2013-10-24 20:00:00-05:00,0,2380.0,2520.0,140.0,2520.0,3477.9907260883338,3550.18344,304.9649381623672,3514.0870830441663,3477.9907260883338,3550.18344,957.9907260883338,1030.1834399999998
2013-10-24 21:00:00-05:00,2,3930.0,2520.0,0.0,3930.0,3693.326359690556,3331.1820571428566,453.6219662306139,3512.2542084167067,3930.0,3930.0,0.0,0.0
2013-10-24 22:00:00-05:00,2,3930.0,2520.0,0.0,3930.0,3487.984857942778,3433.998186666666,190.67181821095684,3460.9915223047215,3930.0,3930.0,0.0,0.0
2013-10-24 23:00:00-05:00,1,3930.0,2520.0,0.0,3930.0,3427.8580296341206,3244.0052799999994,160.4933120321605,3335.9316548170605,3930.0,3930.0,0.0,0.0
2013-10-25 00:00:00-05:00,1,3930.0,2520.0,0.0,3930.0,3672.1141859766667,3187.678386666666,342.54783874175286,3429.8962863216666,3930.0,3930.0,0.0,0.0
2013-10-25 01:00:00-05:00,1,3930.0,2520.0,0.0,3930.0,3703.4423285556945,3186.7955199999997,365.32446180793346,3445.118924277847,3930.0,3930.0,0.0,0.0
2013-10-25 02:00:00-05:00,0,2380.0,2520.0,140.0,2520.0,,,,,2520.0,2520.0,0.0,0.0
2013-10-25 03:00:00-05:00,2,3930.0,2520.0,0.0,3930.0,3576.0449644177784,3188.1492488888885,274.2836908437677,3382.0971066533334,3930.0,3930.0,0.0,0.0
2013-10-25 04:00:00-05:00,3,3930.0,2520.0,0.0,3930.0,3635.5388522311114,3187.325239999999,316.934884628929,3411.4320461155553,3930.0,3930.0,0.0,0.0
2013-10-25 05:00:00-05:00,0,2380.0,2520.0,140.0,2520.0,3487.351086774445,3187.854959999999,211.7757421815112,3337.603023387222,3487.351086774445,3187.854959999999,967.3510867744449,667.8549599999992
2013-10-25 06:00:00-05:00,0,2380.0,2520.0,140.0,2520.0,3439.536592666111,3191.562999999999,175.34380892958643,3315.5497963330554,3439.536592666111,3191.562999999999,919.5365926661111,671.5629999999992
2013-10-25 07:00:00-05:00,1,3930.0,2520.0,0.0,3930.0,,,,,3930.0,3930.0,0.0,0.0
