,occupancy,min_lab_cfm,min_hood_cfm,min_additional_hood_cfm,min_possible_lab_cfm,calc_hood_cfm,stream_hood_cfm,stream_and_calc_hood_cfm_std,stream_and_calc_hood_cfm_mean,calc_total_lab_cfm,stream_total_lab_cfm,calc_excess_cfm,stream_excess_cfm
2013-10-24 17:00:00-05:00,1,5996.666666666667,2520.0,0,5996.666666666667,4103.441384649305,3182.5577599999992,651.1630556731832,3642.999572324653,5996.666666666667,5996.666666666667,0.0,0.0
2013-10-24 18:00:00-05:00,1,5996.666666666667,2520.0,0,5996.666666666667,4144.399866415278,3184.676639999999,678.6268014606669,3664.5382532076383,5996.666666666667,5996.666666666667,0.0,0.0
2013-10-24 19:00:00-05:00,2,5996.666666666667,2520.0,0,5996.666666666667,3908.8080637166668,3187.854959999999,509.7908285557352,3548.331511858333,5996.666666666667,5996.666666666667,0.0,0.0
2013-10-24 20:00:00-05:00,0,2896.6666666666665,2520.0,0,2896.6666666666665,3913.441346392361,3550.18344,423.53490521048815,3731.8123931961804,3913.441346392361,3550.18344,1016.7746797256946,653.5167733333333
2013-10-24 21:00:00-05:00,0,2896.6666666666665,2520.0,0,2896.6666666666665,3919.701660417659,3331.1820571428566,535.2576974986146,3625.4418587802575,3919.701660417659,3331.1820571428566,1023.0349937509923,434.5153904761901
2013-10-24 22:00:00-05:00,1,5996.666666666667,2520.0,0,5996.666666666667,3880.550783054861,3433.998186666666,420.89353797658214,3657.2744848607636,5996.666666666667,5996.666666666667,0.0,0.0
2013-10-24 23:00:00-05:00,3,5996.666666666667,2520.0,0,5996.666666666667,4263.45766253235,3244.0052799999994,720.8616927855314,3753.7314712661746,5996.666666666667,5996.666666666667,0.0,0.0
2013-10-25 00:00:00-05:00,0,2896.6666666666665,2520.0,0,2896.6666666666665,3927.402149261806,3187.678386666666,523.0636887359752,3557.540267964236,3927.402149261806,3187.678386666666,1030.7354825951393,291.0117199999995
2013-10-25 01:00:00-05:00,0,2896.6666666666665,2520.0,0,2896.6666666666665,3893.4381227444446,3186.7955199999997,499.6717762757271,3540.116821372222,3893.4381227444446,3186.7955199999997,996.7714560777781,290.12885333333315
2013-10-25 02:00:00-05:00,0,2896.6666666666665,2520.0,0,2896.6666666666665,,,,,2896.6666666666665,2896.6666666666665,0.0,0.0
2013-10-25 03:00:00-05:00,0,2896.6666666666665,2520.0,0,2896.6666666666665,3918.062461929861,3188.1492488888885,516.1265826190155,3553.105855409375,3918.062461929861,3188.1492488888885,1021.3957952631945,291.48258222222194
2013-10-25 04:00:00-05:00,0,2896.6666666666665,2520.0,0,2896.6666666666665,3915.7038012833336,3187.325239999999,515.0414199545398,3551.5145206416664,3915.7038012833336,3187.325239999999,1019.0371346166671,290.6585733333327
2013-10-25 05:00:00-05:00,1,5996.666666666667,2520.0,0,5996.666666666667,4048.904294064337,3187.854959999999,608.8538230532466,3618.379627032168,5996.666666666667,5996.666666666667,0.0,0.0
2013-10-25 06:00:00-05:00,1,5996.666666666667,2520.0,0,5996.666666666667,4057.6351224083337,3191.562999999999,612.405470751752,3624.599061204167,5996.666666666667,5996.666666666667,0.0,0.0
2013-10-25 07:00:00-05:00,3,5996.666666666667,2520.0,0,5996.666666666667,,,,,5996.666666666667,5996.666666666667,0.0,0.0
2013-10-25 08:00:00-05:00,0,2896.6666666666665,2520.0,0,2896.6666666666665,,,,,2896.6666666666665,2896.6666666666665,0.0,0.0
2013-10-25 09:00:00-05:00,3,5996.666666666667,2520.0,0,5996.666666666667,3250.328416776389,3330.87936,251.32923621324088,3290.6038883881943,5996.666666666667,5996.666666666667,0.0,0.0
2013-10-25 10:00:00-05:00,5,4446.666666666666,2520.0,0,4446.666666666666,3046.73772465625,3178.3199999999997,151.72979003146725,3112.528862328125,4446.666666666666,4446.666666666666,0.0,0.0
2013-10-25 11:00:00-05:00,6,4446.666666666666,2520.0,0,4446.666666666666,3437.6711558439238,3018.6977066666664,379.83582074841735,3228.184431255295,4446.666666666666,4446.666666666666,0.0,0.0
2013-10-25 12:00:00-05:00,6,4446.666666666666,2520.0,0,4446.666666666666,,,,,4446.666666666666,4446.666666666666,0.0,0.0
2013-10-25 13:00:00-05:00,5,4446.666666666666,2520.0,0,4446.666666666666,6005.844902829029,5711.158522666666,521.9303647565007,5858.501712747846,6005.844902829029,5711.158522666666,1559.1782361623627,1264.4918559999996
2013-10-25 14:00:00-05:00,6,4446.666666666666,2520.0,0,4446.666666666666,6159.644458477083,5404.415327999999,903.9545052339498,5782.029893238542,6159.644458477083,5404.415327999999,1712.9777918104173,957.7486613333331
2013-10-25 15:00:00-05:00,4,4446.666666666666,2520.0,0,4446.666666666666,5518.996304976043,5172.1860799999995,722.1063368088522,5345.591192488021,5518.996304976043,5172.1860799999995,1072.3296383093766,725.5194133333334
2013-10-25 16:00:00-05:00,7,4446.666666666666,2520.0,0,4446.666666666666,5071.471651387414,3807.0976399999995,998.1095604030913,4439.284645693707,5071.471651387414,4446.666666666666,624.8049847207476,0.0
2013-10-25 17:00:00-05:00,1,5996.666666666667,2520.0,0,5996.666666666667,3627.9457505101846,2995.0368799999997,497.9908239567538,3311.491315255092,5996.666666666667,5996.666666666667,0.0,0.0
2013-10-25 18:00:00-05:00,3,5996.666666666667,2520.0,0,5996.666666666667,3969.036242781713,2995.743173333333,727.7075219258925,3482.3897080575234,5996.666666666667,5996.666666666667,0.0,0.0
2013-10-25 19:00:00-05:00,2,5996.666666666667,2520.0,0,5996.666666666667,3895.305953625405,2996.9791866666665,667.2741364435383,3446.1425701460357,5996.666666666667,5996.666666666667,0.0,0.0
2013-10-25 20:00:00-05:00,3,5996.666666666667,2520.0,0,5996.666666666667,3841.4656222221,3016.0137919999997,654.7885846426943,3428.7397071110504,5996.666666666667,5996.666666666667,0.0,0.0
2013-10-25 21:00:00-05:00,1,5996.666666666667,2520.0,0,5996.666666666667,3744.644777101852,3090.2099066666665,520.044314540024,3417.427341884259,5996.666666666667,5996.666666666667,0.0,0.0
2013-10-25 22:00:00-05:00,1,5996.666666666667,2520.0,0,5996.666666666667,3620.3450763756946,3038.4739199999995,521.545813242763,3329.409498187847,5996.666666666667,5996.666666666667,0.0,0.0
2013-10-25 23:00:00-05:00,3,5996.666666666667,2520.0,0,5996.666666666667,3823.2241441111482,3129.5857599999995,640.456825989389,3476.404952055574,5996.666666666667,5996.666666666667,0.0,0.0
2013-10-26 00:00:00-05:00,0,2896.6666666666665,2520.0,0,2896.6666666666665,3578.699542661111,3131.351493333333,517.4269362039627,3355.0255179972223,3578.699542661111,3131.351493333333,682.0328759944446,234.6848266666666
2013-10-26 01:00:00-05:00,0,2896.6666666666665,2520.0,0,2896.6666666666665,3519.1000426010414,3097.80256,441.974588900417,3308.4513013005208,3519.1000426010414,3097.80256,622.4333759343749,201.13589333333357
2013-10-26 02:00:00-05:00,2,5996.666666666667,2520.0,0,5996.666666666667,3818.9983900065968,3034.2361599999995,654.0205824588893,3426.6172750032983,5996.666666666667,5996.666666666667,0.0,0.0
2013-10-26 03:00:00-05:00,0,2896.6666666666665,2520.0,0,2896.6666666666665,3565.296957486805,3078.347389090909,486.6279595062699,3321.822173288857,3565.296957486805,3078.347389090909,668.6302908201383,181.6807224242425
2013-10-26 04:00:00-05:00,0,2896.6666666666665,2520.0,0,2896.6666666666665,3547.750425716071,3036.3550399999995,454.0473593086513,3292.052732858035,3547.750425716071,3036.3550399999995,651.0837590494043,139.68837333333295
2013-10-26 05:00:00-05:00,0,2896.6666666666665,2520.0,0,2896.6666666666665,3551.2763145562503,3038.4739199999995,465.84063977014466,3294.8751172781244,3551.2763145562503,3038.4739199999995,654.6096478895838,141.80725333333294
2013-10-26 06:00:00-05:00,1,5996.666666666667,2520.0,0,5996.666666666667,3796.46868638669,3075.5543199999997,634.5208009156512,3436.011503193344,5996.666666666667,5996.666666666667,0.0,0.0
2013-10-26 07:00:00-05:00,1,5996.666666666667,2520.0,0,5996.666666666667,3676.2023690700235,3042.0053866666663,546.7359268728151,3359.1038778683446,5996.666666666667,5996.666666666667,0.0,0.0
2013-10-26 08:00:00-05:00,0,2896.6666666666665,2520.0,0,2896.6666666666665,3589.037831761342,3018.6977066666664,467.59639944859623,3303.867769214004,3589.037831761342,3018.6977066666664,692.3711650946757,122.03103999999985
2013-10-26 09:00:00-05:00,0,2896.6666666666665,2520.0,0,2896.6666666666665,3521.7998186749996,3038.4739199999995,448.827604422555,3280.1368693374993,3521.7998186749996,3038.4739199999995,625.1331520083331,141.80725333333294
2013-10-26 10:00:00-05:00,7,4446.666666666666,2520.0,0,4446.666666666666,4364.929986369827,3101.616544,918.0198865141389,3733.2732651849137,4446.666666666666,4446.666666666666,0.0,0.0
2013-10-26 11:00:00-05:00,4,4446.666666666666,2520.0,0,4446.666666666666,3716.443911558217,3004.1009777777776,550.502096316083,3360.272444667997,4446.666666666666,4446.666666666666,0.0,0.0
2013-10-26 12:00:00-05:00,6,4446.666666666666,2520.0,0,4446.666666666666,4280.512898326128,3012.854734545454,906.3948843591252,3646.6838164357914,4446.666666666666,4446.666666666666,0.0,0.0
2013-10-26 13:00:00-05:00,8,4446.666666666666,2520.0,0,4446.666666666666,4430.27487740217,3091.4459199999997,946.6950346279981,3760.8603987010847,4446.666666666666,4446.666666666666,0.0,0.0
2013-10-26 14:00:00-05:00,6,4446.666666666666,2520.0,0,4446.666666666666,4331.30940216824,3044.8305599999994,976.6190324679181,3688.0699810841197,4446.666666666666,4446.666666666666,0.0,0.0
2013-10-26 15:00:00-05:00,10,4446.666666666666,2520.0,0,4446.666666666666,4640.235754738784,3050.7634239999993,1169.7470019753414,3845.4995893693927,4640.235754738784,4446.666666666666,193.56908807211767,0.0
2013-10-26 16:00:00-05:00,6,4446.666666666666,2520.0,0,4446.666666666666,4233.400985416667,2994.860306666666,895.3353741075772,3614.1306460416663,4446.666666666666,4446.666666666666,0.0,0.0
2013-10-26 17:00:00-05:00,2,5996.666666666667,2520.0,0,5996.666666666667,3657.3580513527777,3010.5271769696965,495.39964568075686,3333.942614161237,5996.666666666667,5996.666666666667,0.0,0.0
2013-10-26 18:00:00-05:00,0,2896.6666666666665,2520.0,0,2896.6666666666665,,3029.9984,,3280.414980485764,2896.6666666666665,3029.9984,0.0,133.33173333333343
2013-10-26 19:00:00-05:00,0,2896.6666666666665,2520.0,0,2896.6666666666665,3558.8147865756246,3041.8641279999997,459.14791475846613,3300.3394572878124,3558.8147865756246,3041.8641279999997,662.148119908958,145.1974613333332
2013-10-26 20:00:00-05:00,2,5996.666666666667,2520.0,0,5996.666666666667,,,,,5996.666666666667,5996.666666666667,0.0,0.0
2013-10-26 21:00:00-05:00,1,5996.666666666667,2520.0,0,5996.666666666667,3465.8989755694442,3058.9564266666666,416.47339876634373,3262.427701118055,5996.666666666667,5996.666666666667,0.0,0.0
2013-10-26 22:00:00-05:00,4,5996.666666666667,2520.0,0,5996.666666666667,4044.219183199587,3072.9057199999997,819.269403950585,3558.562451599794,5996.666666666667,5996.666666666667,0.0,0.0
2013-10-26 23:00:00-05:00,2,5996.666666666667,2520.0,0,5996.666666666667,3873.024315053472,3014.6953777777776,618.6599157759503,3443.859846415625,5996.666666666667,5996.666666666667,0.0,0.0
2013-10-27 00:00:00-05:00,1,5996.666666666667,2520.0,0,5996.666666666667,3627.4607619400467,3065.842786666666,470.70490721346266,3346.6517743033564,5996.666666666667,5996.666666666667,0.0,0.0
2013-10-27 01:00:00-05:00,0,2896.6666666666665,2520.0,0,2896.6666666666665,3598.142250506547,3040.2901028571423,492.4622699650442,3319.2161766818454,3598.142250506547,3040.2901028571423,701.4755838398805,143.6234361904758
2013-10-27 02:00:00-05:00,1,5996.666666666667,2520.0,0,5996.666666666667,3711.8734885340273,2998.2151999999996,504.6326152725425,3355.0443442670135,5996.666666666667,5996.666666666667,0.0,0.0
2013-10-27 03:00:00-05:00,1,5996.666666666667,2520.0,0,5996.666666666667,,,,,5996.666666666667,5996.666666666667,0.0,0.0
2013-10-27 04:00:00-05:00,1,5996.666666666667,2520.0,0,5996.666666666667,,,,,5996.666666666667,5996.666666666667,0.0,0.0
2013-10-27 05:00:00-05:00,3,5996.666666666667,2520.0,0,5996.666666666667,,,,,5996.666666666667,5996.666666666667,0.0,0.0
2013-10-27 06:00:00-05:00,1,5996.666666666667,2520.0,0,5996.666666666667,,,,,5996.666666666667,5996.666666666667,0.0,0.0
2013-10-27 07:00:00-05:00,2,5996.666666666667,2520.0,0,5996.666666666667,,,,,5996.666666666667,5996.666666666667,0.0,0.0
2013-10-27 08:00:00-05:00,2,5996.666666666667,2520.0,0,5996.666666666667,,,,,5996.666666666667,5996.666666666667,0.0,0.0
2013-10-27 09:00:00-05:00,1,5996.666666666667,2520.0,0,5996.666666666667,,,,,5996.666666666667,5996.666666666667,0.0,0.0
2013-10-27 10:00:00-05:00,4,4446.666666666666,2520.0,0,4446.666666666666,3709.5654672152154,3128.980365714285,435.0342639178781,3419.272916464751,4446.666666666666,4446.666666666666,0.0,0.0
2013-10-27 11:00:00-05:00,4,4446.666666666666,2520.0,0,4446.666666666666,3590.9512047402777,2889.7028606060608,576.9885121279326,3240.327032673169,4446.666666666666,4446.666666666666,0.0,0.0
2013-10-27 12:00:00-05:00,2,4446.666666666666,2520.0,0,4446.666666666666,3286.9933164027775,2919.02206,345.88693951006496,3103.0076882013886,4446.666666666666,4446.666666666666,0.0,0.0
2013-10-27 13:00:00-05:00,8,4446.666666666666,2520.0,0,4446.666666666666,3959.94347442433,3098.4668120634915,609.1559897893584,3529.2051432439107,4446.666666666666,4446.666666666666,0.0,0.0
2013-10-27 14:00:00-05:00,8,4446.666666666666,2520.0,0,4446.666666666666,3822.8087583037977,2848.83416,721.3395667002818,3335.8214591518986,4446.666666666666,4446.666666666666,0.0,0.0
2013-10-27 15:00:00-05:00,6,4446.666666666666,2520.0,0,4446.666666666666,3808.0183047940536,2823.4075999999995,696.2249061887491,3315.7129523970266,4446.666666666666,4446.666666666666,0.0,0.0
2013-10-27 16:00:00-05:00,6,4446.666666666666,2520.0,0,4446.666666666666,3965.640682159288,2890.858613333333,803.5427243371385,3428.24964774631,4446.666666666666,4446.666666666666,0.0,0.0
2013-10-27 17:00:00-05:00,1,5996.666666666667,2520.0,0,5996.666666666667,3230.32179804294,2868.080653333333,325.57161634433794,3049.2012256881367,5996.666666666667,5996.666666666667,0.0,0.0
2013-10-27 18:00:00-05:00,2,5996.666666666667,2520.0,0,5996.666666666667,3461.7421487922743,2824.4670399999995,501.07822065413245,3143.1045943961376,5996.666666666667,5996.666666666667,0.0,0.0
