,occupancy,min_lab_cfm,min_hood_cfm,min_additional_hood_cfm,min_possible_lab_cfm,calc_hood_cfm,stream_hood_cfm,stream_and_calc_hood_cfm_std,stream_and_calc_hood_cfm_mean,calc_total_lab_cfm,stream_total_lab_cfm,calc_excess_cfm,stream_excess_cfm
2013-10-24 17:00:00-05:00,0,861.5,1690.0,828.5,1690.0,2265.2269612,1476.85936,557.460076876292,1871.0431605999997,2265.2269612,1690.0,575.2269612,0.0
2013-10-24 18:00:00-05:00,1,1573.0,1690.0,117.0,1690.0,2391.4006470000004,1476.85936,646.6783457127726,1934.1300035,2391.4006470000004,1690.0,701.4006470000004,0.0
2013-10-24 19:00:00-05:00,0,861.5,1690.0,828.5,1690.0,,,,,1690.0,1690.0,0.0,0.0
2013-10-24 20:00:00-05:00,0,861.5,1690.0,828.5,1690.0,,,,,1690.0,1690.0,0.0,0.0
2013-10-24 21:00:00-05:00,1,1573.0,1690.0,117.0,1690.0,,,,,1690.0,1690.0,0.0,0.0
2013-10-24 22:00:00-05:00,0,861.5,1690.0,828.5,1690.0,2275.2521771809525,1476.825726984127,564.572757212879,1876.0389520825393,2275.2521771809525,1690.0,585.2521771809525,0.0
2013-10-24 23:00:00-05:00,2,1573.0,1690.0,117.0,1690.0,2543.147720413333,1477.5656533333333,753.4803055430468,2010.356686873333,2543.147720413333,1690.0,853.147720413333,0.0
2013-10-25 00:00:00-05:00,2,1573.0,1690.0,117.0,1690.0,2660.88475538125,1477.9188,836.4832489629047,2069.401777690625,2660.88475538125,1690.0,970.8847553812502,0.0
2013-10-25 01:00:00-05:00,2,1573.0,1690.0,117.0,1690.0,2648.5258131250002,1476.85936,828.4932942934774,2062.6925865625,2648.5258131250002,1690.0,958.5258131250002,0.0
2013-10-25 02:00:00-05:00,1,1573.0,1690.0,117.0,1690.0,2425.1809611,1476.85936,670.5646348834947,1951.0201605499997,2425.1809611,1690.0,735.1809610999999,0.0
2013-10-25 03:00:00-05:00,0,861.5,1690.0,828.5,1690.0,2274.0124639666665,1477.5656533333333,563.1729406532282,1875.7890586499998,2274.0124639666665,1690.0,584.0124639666665,0.0
2013-10-25 04:00:00-05:00,1,1573.0,1690.0,117.0,1690.0,2461.428578575,1478.97824,694.6972965854015,1970.2034092874999,2461.428578575,1690.0,771.4285785749998,0.0
2013-10-25 05:00:00-05:00,1,1573.0,1690.0,117.0,1690.0,,,,,1690.0,1690.0,0.0,0.0
2013-10-25 06:00:00-05:00,1,1573.0,1690.0,117.0,1690.0,,,,,1690.0,1690.0,0.0,0.0
2013-10-25 07:00:00-05:00,0,861.5,1690.0,828.5,1690.0,,,,,1690.0,1690.0,0.0,0.0
