,percent_open,datastream_flow,occupancy,evacuation_cfm,datastream_and_calculated_cfm_std,datastream_and_calculated_cfm_mean
count,205.0,210.0,334,205.0,205.0,210.0
mean,42.600715134123355,290.5410541880294,0.20359281437125748,303.5080939006929,31.362726909057972,296.2718704503058
std,10.76444278974088,79.22375273065416,0.40327372287793228,92.29365772912034,36.11587101668646,79.26757971943022
min,22.914998999999998,201.2936,False,210.0,1.940762380595707,201.2936
25%,35.009997999999996,201.2936,0.0,245.02919064,6.15635447972319,222.46971758000004
50%,46.41999800000001,294.52432,0.0,278.28898812,13.909208787080262,286.94116293
75%,46.849998,298.76207999999997,0.0,341.77948836,39.76409868261739,362.2447757375001
max,59.419998,703.46816,True,593.08857972,133.20654300888467,637.457815375
