,occupancy,min_lab_cfm,min_hood_cfm,min_additional_hood_cfm,min_possible_lab_cfm,calc_hood_cfm,stream_hood_cfm,stream_and_calc_hood_cfm_std,stream_and_calc_hood_cfm_mean,calc_total_lab_cfm,stream_total_lab_cfm,calc_excess_cfm,stream_excess_cfm
2013-10-24 17:00:00-05:00,0.0,3836.6666666666665,3150.0,0,3836.6666666666665,,,,,3836.6666666666665,3836.6666666666665,0.0,0.0
2013-10-24 18:00:00-05:00,1.0,8751.666666666668,3150.0,0,8751.666666666668,,,,,8751.666666666668,8751.666666666668,0.0,0.0
2013-10-24 19:00:00-05:00,2.0,8751.666666666668,3150.0,0,8751.666666666668,,,,,8751.666666666668,8751.666666666668,0.0,0.0
2013-10-24 20:00:00-05:00,0.0,3836.6666666666665,3150.0,0,3836.6666666666665,,,,,3836.6666666666665,3836.6666666666665,0.0,0.0
2013-10-24 21:00:00-05:00,1.0,8751.666666666668,3150.0,0,8751.666666666668,,,,,8751.666666666668,8751.666666666668,0.0,0.0
2013-10-24 22:00:00-05:00,0.0,3836.6666666666665,3150.0,0,3836.6666666666665,3338.979070988889,3267.3129599999997,50.67559306167412,3303.1460154944443,3836.6666666666665,3836.6666666666665,0.0,0.0
2013-10-24 23:00:00-05:00,3.0,8751.666666666668,3150.0,0,8751.666666666668,3476.6729660166666,3267.3129599999997,148.0398799638011,3371.992963008333,8751.666666666668,8751.666666666668,0.0,0.0
2013-10-25 00:00:00-05:00,1.0,8751.666666666668,3150.0,0,8751.666666666668,3343.5735377444444,3267.3129599999997,61.553657849668156,3305.443248872222,8751.666666666668,8751.666666666668,0.0,0.0
2013-10-25 01:00:00-05:00,1.0,8751.666666666668,3150.0,0,8751.666666666668,3341.2649802,3267.3129599999997,52.29197496568439,3304.2889701,8751.666666666668,8751.666666666668,0.0,0.0
2013-10-25 02:00:00-05:00,1.0,8751.666666666668,3150.0,0,8751.666666666668,,,,,8751.666666666668,8751.666666666668,0.0,0.0
2013-10-25 03:00:00-05:00,1.0,8751.666666666668,3150.0,0,8751.666666666668,3364.6545860666665,3267.3129599999997,68.83092388362527,3315.983773033333,8751.666666666668,8751.666666666668,0.0,0.0
2013-10-25 04:00:00-05:00,1.0,8751.666666666668,3150.0,0,8751.666666666668,3508.5012939333333,3267.3129599999997,170.54590646716642,3387.9071269666665,8751.666666666668,8751.666666666668,0.0,0.0
2013-10-25 05:00:00-05:00,1.0,8751.666666666668,3150.0,0,8751.666666666668,3316.6013771666667,3268.9021199999993,33.94245686133189,3292.7517485833328,8751.666666666668,8751.666666666668,0.0,0.0
2013-10-25 06:00:00-05:00,2.0,8751.666666666668,3150.0,0,8751.666666666668,,,,,8751.666666666668,8751.666666666668,0.0,0.0
2013-10-25 07:00:00-05:00,0.0,3836.6666666666665,3150.0,0,3836.6666666666665,,,,,3836.6666666666665,3836.6666666666665,0.0,0.0
2013-10-25 08:00:00-05:00,3.0,8751.666666666668,3150.0,0,8751.666666666668,,,,,8751.666666666668,8751.666666666668,0.0,0.0
2013-10-25 09:00:00-05:00,1.0,8751.666666666668,3150.0,0,8751.666666666668,3443.6909678,3606.3337599999995,223.50555942175328,3525.0123639,8751.666666666668,8751.666666666668,0.0,0.0
2013-10-25 10:00:00-05:00,15.0,8751.666666666668,3150.0,0,8751.666666666668,4335.693007933333,3606.3337599999995,539.4605916189666,3971.0133839666664,8751.666666666668,8751.666666666668,0.0,0.0
2013-10-25 11:00:00-05:00,15.0,8751.666666666668,3150.0,0,8751.666666666668,,,,,8751.666666666668,8751.666666666668,0.0,0.0
2013-10-25 12:00:00-05:00,15.0,8751.666666666668,3150.0,0,8751.666666666668,,,,,8751.666666666668,8751.666666666668,0.0,0.0
2013-10-25 13:00:00-05:00,15.0,8751.666666666668,3150.0,0,8751.666666666668,5946.148707856667,5004.088266666667,849.4548395558327,5475.118487261667,8751.666666666668,8751.666666666668,0.0,0.0
2013-10-25 14:00:00-05:00,15.0,8751.666666666668,3150.0,0,8751.666666666668,5959.835096676323,5414.545592380951,622.0126707850898,5687.190344528637,8751.666666666668,8751.666666666668,0.0,0.0
2013-10-25 15:00:00-05:00,15.0,8751.666666666668,3150.0,0,8751.666666666668,4644.4860474666675,4041.7635999999993,513.8700400481879,4343.124823733333,8751.666666666668,8751.666666666668,0.0,0.0
2013-10-25 16:00:00-05:00,15.0,8751.666666666668,3150.0,0,8751.666666666668,4289.153885425,4111.510066666667,338.6004780316839,4200.331976045833,8751.666666666668,8751.666666666668,0.0,0.0
2013-10-25 17:00:00-05:00,0.0,3836.6666666666665,3150.0,0,3836.6666666666665,3432.2266343333335,3500.389759999999,91.39842037011067,3466.308197166666,3836.6666666666665,3836.6666666666665,0.0,0.0
2013-10-25 18:00:00-05:00,0.0,3836.6666666666665,3150.0,0,3836.6666666666665,3449.150633266667,3500.389759999999,79.43134595944105,3474.770196633333,3836.6666666666665,3836.6666666666665,0.0,0.0
