,occupancy,min_lab_cfm,min_hood_cfm,min_additional_hood_cfm,min_possible_lab_cfm,calc_hood_cfm,stream_hood_cfm,stream_and_calc_hood_cfm_std,stream_and_calc_hood_cfm_mean,calc_total_lab_cfm,stream_total_lab_cfm,calc_excess_cfm,stream_excess_cfm
2013-10-24 17:00:00-05:00,4.0,8751.666666666668,3150.0,0,8751.666666666668,,,,,8751.666666666668,8751.666666666668,0,0.0
2013-10-24 18:00:00-05:00,0.0,3836.6666666666665,3150.0,0,3836.6666666666665,,,,,3836.6666666666665,3836.6666666666665,0,0.0
2013-10-24 19:00:00-05:00,0.0,3836.6666666666665,3150.0,0,3836.6666666666665,,,,,3836.6666666666665,3836.6666666666665,0,0.0
2013-10-24 20:00:00-05:00,1.0,8751.666666666668,3150.0,0,8751.666666666668,,,,,8751.666666666668,8751.666666666668,0,0.0
2013-10-24 21:00:00-05:00,3.0,8751.666666666668,3150.0,0,8751.666666666668,,,,,8751.666666666668,8751.666666666668,0,0.0
2013-10-24 22:00:00-05:00,2.0,8751.666666666668,3150.0,0,8751.666666666668,3164.1376,3267.3129599999997,100.52003727193812,3215.7252799999997,8751.666666666668,8751.666666666668,0,0.0
2013-10-24 23:00:00-05:00,1.0,8751.666666666668,3150.0,0,8751.666666666668,3162.099820835556,3267.3129599999997,101.96096473767712,3214.706390417777,8751.666666666668,8751.666666666668,0,0.0
2013-10-25 00:00:00-05:00,1.0,8751.666666666668,3150.0,0,8751.666666666668,3150.00538856,3267.3129599999997,110.51301981432428,3208.6591742799997,8751.666666666668,8751.666666666668,0,0.0
2013-10-25 01:00:00-05:00,0.0,3836.6666666666665,3150.0,0,3836.6666666666665,3162.3146505066666,3267.3129599999997,101.8090572200982,3214.813805253333,3836.6666666666665,3836.6666666666665,0,0.0
2013-10-25 02:00:00-05:00,0.0,3836.6666666666665,3150.0,0,3836.6666666666665,,,,,3836.6666666666665,3836.6666666666665,0,0.0
2013-10-25 03:00:00-05:00,1.0,8751.666666666668,3150.0,0,8751.666666666668,3265.8438666666666,3267.3129599999997,160.25266576659274,3266.578413333333,8751.666666666668,8751.666666666668,0,0.0
2013-10-25 04:00:00-05:00,1.0,8751.666666666668,3150.0,0,8751.666666666668,3153.8517333333334,3267.3129599999997,107.79324334198182,3210.582346666666,8751.666666666668,8751.666666666668,0,0.0
2013-10-25 05:00:00-05:00,1.0,8751.666666666668,3150.0,0,8751.666666666668,3169.0823752,3268.9021199999993,95.89984738417918,3218.9922475999997,8751.666666666668,8751.666666666668,0,0.0
2013-10-25 06:00:00-05:00,1.0,8751.666666666668,3150.0,0,8751.666666666668,,,,,8751.666666666668,8751.666666666668,0,0.0
2013-10-25 07:00:00-05:00,0.0,3836.6666666666665,3150.0,0,3836.6666666666665,,,,,3836.6666666666665,3836.6666666666665,0,0.0
2013-10-25 08:00:00-05:00,2.0,8751.666666666668,3150.0,0,8751.666666666668,,,,,8751.666666666668,8751.666666666668,0,0.0
2013-10-25 09:00:00-05:00,1.0,8751.666666666668,3150.0,0,8751.666666666668,3206.61438912,3606.3337599999995,306.8852558249876,3406.4740745599997,8751.666666666668,8751.666666666668,0,0.0
2013-10-25 10:00:00-05:00,11.0,8751.666666666668,3150.0,0,8751.666666666668,3582.6297630266668,3606.3337599999995,462.67902859644335,3594.481761513333,8751.666666666668,8751.666666666668,0,0.0
2013-10-25 11:00:00-05:00,8.0,8751.666666666668,3150.0,0,8751.666666666668,,,,,8751.666666666668,8751.666666666668,0,0.0
2013-10-25 12:00:00-05:00,7.0,8751.666666666668,3150.0,0,8751.666666666668,,,,,8751.666666666668,8751.666666666668,0,0.0
2013-10-25 13:00:00-05:00,11.0,8751.666666666668,3150.0,0,8751.666666666668,4662.169539555556,5004.088266666667,866.075267309418,4833.128903111112,8751.666666666668,8751.666666666668,0,0.0
2013-10-25 14:00:00-05:00,9.0,8751.666666666668,3150.0,0,8751.666666666668,4124.914682470794,5414.545592380951,1050.8799574430914,4769.730137425873,8751.666666666668,8751.666666666668,0,0.0
2013-10-25 15:00:00-05:00,11.0,8751.666666666668,3150.0,0,8751.666666666668,4017.7720735333337,4041.7635999999993,351.6591550940682,4029.7678367666663,8751.666666666668,8751.666666666668,0,0.0
2013-10-25 16:00:00-05:00,11.0,8751.666666666668,3150.0,0,8751.666666666668,3675.46268,4111.510066666667,458.6899940380304,3893.486373333333,8751.666666666668,8751.666666666668,0,0.0
2013-10-25 17:00:00-05:00,0.0,3836.6666666666665,3150.0,0,3836.6666666666665,3313.8095729066667,3500.389759999999,175.13192751309072,3407.099666453333,3836.6666666666665,3836.6666666666665,0,0.0
2013-10-25 18:00:00-05:00,3.0,8751.666666666668,3150.0,0,8751.666666666668,3289.7287741333334,3500.389759999999,192.15962362198766,3395.0592670666665,8751.666666666668,8751.666666666668,0,0.0
2013-10-25 19:00:00-05:00,4.0,8751.666666666668,3150.0,0,8751.666666666668,,,,,8751.666666666668,8751.666666666668,0,0.0
2013-10-25 20:00:00-05:00,4.0,8751.666666666668,3150.0,0,8751.666666666668,,,,,8751.666666666668,8751.666666666668,0,0.0
2013-10-25 21:00:00-05:00,2.0,8751.666666666668,3150.0,0,8751.666666666668,,,,,8751.666666666668,8751.666666666668,0,0.0
2013-10-25 22:00:00-05:00,1.0,8751.666666666668,3150.0,0,8751.666666666668,,,,,8751.666666666668,8751.666666666668,0,0.0
2013-10-25 23:00:00-05:00,2.0,8751.666666666668,3150.0,0,8751.666666666668,,,,,8751.666666666668,8751.666666666668,0,0.0
2013-10-26 00:00:00-05:00,1.0,8751.666666666668,3150.0,0,8751.666666666668,,,,,8751.666666666668,8751.666666666668,0,0.0
2013-10-26 01:00:00-05:00,2.0,8751.666666666668,3150.0,0,8751.666666666668,,,,,8751.666666666668,8751.666666666668,0,0.0
2013-10-26 02:00:00-05:00,2.0,8751.666666666668,3150.0,0,8751.666666666668,,,,,8751.666666666668,8751.666666666668,0,0.0
2013-10-26 03:00:00-05:00,2.0,8751.666666666668,3150.0,0,8751.666666666668,,,,,8751.666666666668,8751.666666666668,0,0.0
2013-10-26 04:00:00-05:00,1.0,8751.666666666668,3150.0,0,8751.666666666668,,,,,8751.666666666668,8751.666666666668,0,0.0
2013-10-26 05:00:00-05:00,1.0,8751.666666666668,3150.0,0,8751.666666666668,3311.5021346666667,3499.330319999999,176.01439553150354,3405.416227333333,8751.666666666668,8751.666666666668,0,0.0
2013-10-26 06:00:00-05:00,1.0,8751.666666666668,3150.0,0,8751.666666666668,3319.4458557866665,3500.0366133333328,170.89676126520334,3409.7412345599996,8751.666666666668,8751.666666666668,0,0.0
2013-10-26 07:00:00-05:00,0.0,3836.6666666666665,3150.0,0,3836.6666666666665,3309.65652224,3500.389759999999,178.0685778021023,3405.0231411199993,3836.6666666666665,3836.6666666666665,0,0.0
2013-10-26 08:00:00-05:00,2.0,8751.666666666668,3150.0,0,8751.666666666668,3500.724170938182,3500.7750109090903,151.7109915346099,3500.749590923636,8751.666666666668,8751.666666666668,0,0.0
2013-10-26 09:00:00-05:00,0.0,3836.6666666666665,3150.0,0,3836.6666666666665,3288.0991896533333,3500.3897599999996,193.31191385809913,3394.2444748266666,3836.6666666666665,3836.6666666666665,0,0.0
2013-10-26 10:00:00-05:00,7.0,8751.666666666668,3150.0,0,8751.666666666668,3451.55772484,3500.389759999999,146.61341847994473,3475.9737424199993,8751.666666666668,8751.666666666668,0,0.0
2013-10-26 11:00:00-05:00,8.0,8751.666666666668,3150.0,0,8751.666666666668,,,,,8751.666666666668,8751.666666666668,0,0.0
2013-10-26 12:00:00-05:00,9.0,8751.666666666668,3150.0,0,8751.666666666668,,,,,8751.666666666668,8751.666666666668,0,0.0
2013-10-26 13:00:00-05:00,8.0,8751.666666666668,3150.0,0,8751.666666666668,,,,,8751.666666666668,8751.666666666668,0,0.0
2013-10-26 14:00:00-05:00,11.0,8751.666666666668,3150.0,0,8751.666666666668,,,,,8751.666666666668,8751.666666666668,0,0.0
2013-10-26 15:00:00-05:00,5.0,8751.666666666668,3150.0,0,8751.666666666668,,,,,8751.666666666668,8751.666666666668,0,0.0
2013-10-26 16:00:00-05:00,4.0,8751.666666666668,3150.0,0,8751.666666666668,,,,,8751.666666666668,8751.666666666668,0,0.0
2013-10-26 17:00:00-05:00,0.0,3836.6666666666665,3150.0,0,3836.6666666666665,,,,,3836.6666666666665,3836.6666666666665,0,0.0
