,percent_open,datastream_flow,occupancy,evacuation_cfm,datastream_and_calculated_cfm_std,datastream_and_calculated_cfm_mean
count,240.0,241.0,334,240.0,240.0,241.0
mean,23.798059203221534,245.15184626504504,0.22155688622754491,242.23833027034152,14.640871423015783,243.62332874431064
std,11.48471598547944,97.36656807255582,0.41591749015411833,80.89508279054759,35.49778762225909,85.25683218177603
min,16.974999999999998,205.53135999999998,False,210.0,0.16325681359845842,207.65024
25%,17.09,207.65024,0.0,210.0,0.16325681368759354,208.82512
50%,17.379375,209.76911999999996,0.0,210.0,1.6615312301629959,209.88455999999996
75%,23.68,209.76912000000002,0.0,218.07127955000004,7.098886747925074,214.87842692083336
max,58.32428357142856,629.30736,True,647.0159694916667,179.2413957441072,636.0427847458334
