,percent_open,datastream_flow,occupancy,evacuation_cfm,datastream_and_calculated_cfm_std,datastream_and_calculated_cfm_mean
count,231.0,231.0,330,231.0,231.0,231.0
mean,25.478918291054192,272.697354701624,0.22121212121212122,218.7246603764471,41.99912111683262,245.71100753903474
std,14.249566311336396,124.27590664180849,0.41569334599839441,30.794607800262664,77.1898230427727,71.15406955521216
min,16.182498999999996,205.53135999999998,False,210.0,0.6836697269371276,207.76567999999997
25%,16.279999,205.53135999999998,0.0,210.0,3.1598056466815234,207.76567999999997
50%,16.469998999999998,205.53136,0.0,210.0,3.1598056466815234,207.76568
75%,38.555,252.14672000000004,0.0,210.0,29.802231516770885,231.07336000000004
max,56.785,625.2622254545454,True,381.02738648,293.634735589526,501.98905324
