,description,base lab cfm,hood inc cfm,sash driven cfm,lab total cfm,savings cad
0,current operation,899.1200000000117,0.0,238.26447399755108,1107.3844739975655,0.0
1,reduced unoccupied ach,830.6452958579869,0.0,282.19907499002477,1082.8443708480202,122.70051574772651
2,reduced unoccupied face velocity,899.1200000000117,0.0,148.49761180605728,1017.617611806072,448.83431095746744
3,sash reduced 20%,899.1200000000117,0.0,127.35559564172469,996.4755956417398,554.5443917791283
4,sash reduced 50%,899.1200000000117,0.0,22.40744050935034,891.5274405093597,1079.2851674410285
5,"reduced ach, sash reduced 20%",829.8759171597616,0.0,152.94035982904012,952.8162769888123,772.8409850437657
6,"reduced ach, sash reduced 50%",832.7995562130167,0.0,28.412598617063,831.2121548300807,1380.8615958374235
7,"all reduced (ach, face vel, sash 50%)",830.799171597631,0.0,29.48438451066322,830.283556108296,1385.5045894463474
