,minimum_evac,hood_unadjusted_sum,hood_adjusted_sum
2013-11-05 21:00:00-05:00,2048,2400.0,2400.0
2013-11-05 22:00:00-05:00,2048,2400.0,2400.0
2013-11-05 23:00:00-05:00,2048,2400.0,2400.0
2013-11-06 00:00:00-05:00,2048,2400.0,2400.0
2013-11-06 01:00:00-05:00,2048,2400.0,2400.0
2013-11-06 02:00:00-05:00,2048,2400.0,2400.0
2013-11-06 03:00:00-05:00,2048,2400.0,2400.0
2013-11-06 04:00:00-05:00,2048,2400.0,2400.0
2013-11-06 05:00:00-05:00,2048,2400.0,2400.0
2013-11-06 06:00:00-05:00,2048,2400.0,2400.0
2013-11-06 07:00:00-05:00,2048,2400.0,2400.0
2013-11-06 08:00:00-05:00,2048,2400.0,2400.0
2013-11-06 09:00:00-05:00,2048,2400.0,2400.0
2013-11-06 10:00:00-05:00,2048,2400.0,2400.0
2013-11-06 11:00:00-05:00,2048,2400.0,2400.0
2013-11-06 12:00:00-05:00,2048,2400.0,2400.0
2013-11-06 13:00:00-05:00,2048,2400.0,2400.0
2013-11-06 14:00:00-05:00,2048,2400.0,2400.0
2013-11-06 15:00:00-05:00,2048,2400.0,2400.0
2013-11-06 16:00:00-05:00,2048,2400.0,2400.0
2013-11-06 17:00:00-05:00,2048,2400.0,2400.0
2013-11-06 18:00:00-05:00,2048,2400.0,2400.0
2013-11-06 19:00:00-05:00,2048,2400.0,2400.0
2013-11-06 20:00:00-05:00,2048,2400.0,2400.0
2013-11-06 21:00:00-05:00,2048,2400.0,2400.0
2013-11-06 22:00:00-05:00,2048,2400.0,2400.0
2013-11-06 23:00:00-05:00,2048,2400.0,2400.0
2013-11-07 00:00:00-05:00,2048,2400.0,2400.0
2013-11-07 01:00:00-05:00,2048,2400.0,2400.0
2013-11-07 02:00:00-05:00,2048,2400.0,2400.0
2013-11-07 03:00:00-05:00,2048,2400.0,2400.0
2013-11-07 04:00:00-05:00,2048,2400.0,2400.0
2013-11-07 05:00:00-05:00,2048,2400.0,2400.0
2013-11-07 06:00:00-05:00,2048,2400.0,2400.0
2013-11-07 07:00:00-05:00,2048,2400.0,2400.0
2013-11-07 08:00:00-05:00,2048,2400.0,2400.0
2013-11-07 09:00:00-05:00,2048,2400.0,2400.0
2013-11-07 10:00:00-05:00,2048,2400.0,2400.0
2013-11-07 11:00:00-05:00,2048,2400.0,2400.0
2013-11-07 12:00:00-05:00,2048,2400.0,2400.0
2013-11-07 13:00:00-05:00,2048,2400.0,2400.0
2013-11-07 14:00:00-05:00,2048,2400.0,2400.0
2013-11-07 15:00:00-05:00,2048,2400.0,2400.0
2013-11-07 16:00:00-05:00,2048,2400.0,2400.0
