,percent_open,datastream_flow,occupancy,evacuation_cfm,datastream_and_calculated_cfm_std,datastream_and_calculated_cfm_mean
count,284.0,286.0,337,284.0,284.0,286.0
mean,22.278997397867883,230.79820085940426,0.20474777448071216,215.36611173538859,14.480482107998936,223.05147338923052
std,8.596911549764648,69.70255934861655,0.40411721676195039,22.520388130274668,37.5820046517694,43.99773127957485
min,16.974999999999998,205.53135999999998,False,210.0,1.6615312301542378,205.53135999999998
25%,17.286561875,207.65023999999997,False,210.0,1.6615312301629959,208.82511999999997
50%,18.01,207.65023999999997,0.0,210.0,1.6615312301629959,208.82511999999997
75%,22.799999,207.65024,False,210.0,3.1598056466815234,208.82512
max,52.860001000000004,622.9507199999999,True,346.56865728160005,210.14397378503855,484.7596886408
