,percent_open,datastream_flow,occupancy,evacuation_cfm,datastream_and_calculated_cfm_std,datastream_and_calculated_cfm_mean
count,286.0,286.0,337,286.0,286.0,286.0
mean,25.433019125488727,219.83851781624523,0.24035608308605341,221.80887536591143,7.1927881425495315,220.8236965910783
std,8.476496591671141,49.01617408414737,0.42793509350839726,48.15655649478321,15.77135049444469,47.026237317984496
min,18.785,205.53135999999998,False,210.0,0.16325681359845842,207.76567999999997
25%,20.164998999999998,207.65023999999997,False,210.0,1.6615312301629959,208.82511999999997
50%,21.555000000000003,207.65023999999997,0.0,210.0,1.6615312301629959,208.82511999999997
75%,26.144999,207.65024,False,210.0,3.1598056466815234,208.83881263233332
max,73.22000100000001,542.4332800000001,True,602.8446749000001,118.223777764355,572.6389774500001
