,description,base lab cfm,hood inc cfm,sash driven cfm,lab total cfm,savings cad
0,current operation,700.5600000000333,0.0,13.668424234491813,714.2284242345156,0.0
1,reduced unoccupied ach,619.5395541731712,0.0,46.88377469752056,666.423328870684,239.02547681915792
2,reduced unoccupied face velocity,700.5600000000333,0.0,5.441411101579399,706.001411101609,41.13506566453282
3,sash reduced 20%,700.5600000000333,0.0,1.0554309719140587,701.6154309719468,63.064966312844035
4,sash reduced 50%,700.5600000000333,0.0,0.0,700.5600000000333,68.3421211724118
5,"reduced ach, sash reduced 20%",619.7308657335651,0.0,14.235376602904454,633.9662423364664,401.3109094902461
6,"reduced ach, sash reduced 50%",618.0090616900192,0.0,0.0,618.0090616900192,481.09681272248224
7,"all reduced (ach, face vel, sash 50%)",619.348242612777,0.0,0.0,619.348242612777,474.4009081086932
