,minimum_evac,hood_unadjusted_sum,hood_adjusted_sum
2013-10-24 17:00:00-05:00,861,1681.28123125,1681.28123125
2013-10-24 18:00:00-05:00,861,1681.2812312499998,1681.2812312499998
2013-10-24 19:00:00-05:00,861,1681.2812312499998,1681.2812312499998
2013-10-24 20:00:00-05:00,861,1681.2812312499998,1681.2812312499998
2013-10-24 21:00:00-05:00,861,1681.2812312499998,1681.2812312499998
2013-10-24 22:00:00-05:00,861,1680.9478953125,1680.9478953125
2013-10-24 23:00:00-05:00,861,1680.6432036458332,1680.6432036458332
2013-10-25 00:00:00-05:00,861,1680.6432036458332,1680.6432036458332
2013-10-25 01:00:00-05:00,861,1680.5624687499999,1680.5624687499999
2013-10-25 02:00:00-05:00,861,1680.5833026041666,1680.5833026041666
2013-10-25 03:00:00-05:00,861,1680.765602083333,1680.765602083333
2013-10-25 04:00:00-05:00,861,1680.8124749999997,1680.8124749999997
2013-10-25 05:00:00-05:00,861,1680.8124749999997,1680.8124749999997
2013-10-25 06:00:00-05:00,861,1680.8124749999997,1680.8124749999997
2013-10-25 07:00:00-05:00,861,1680.8124749999997,1680.8124749999997
2013-10-25 08:00:00-05:00,861,1680.8124749999997,1680.8124749999997
2013-10-25 09:00:00-05:00,861,1749.5624770833333,1749.5624770833333
2013-10-25 10:00:00-05:00,2521,2134.6458062499996,2521.0
2013-10-25 11:00:00-05:00,2521,2060.0833062499996,2521.0
2013-10-25 12:00:00-05:00,2521,2287.11455625,2521.0
2013-10-25 13:00:00-05:00,2521,2013.7794902777778,2521.0
2013-10-25 14:00:00-05:00,2521,2336.2942399305557,2521.0
2013-10-25 15:00:00-05:00,2521,2614.84805,2614.84805
2013-10-25 16:00:00-05:00,2521,2731.8228541666667,2731.8228541666667
2013-10-25 17:00:00-05:00,861,1959.2109052083335,1959.2109052083335
2013-10-25 18:00:00-05:00,861,1959.0937125,1959.0937125
2013-10-25 19:00:00-05:00,861,1959.0937125,1959.0937125
2013-10-25 20:00:00-05:00,861,1959.0937125,1959.0937125
2013-10-25 21:00:00-05:00,861,1959.0937125,1959.0937125
2013-10-25 22:00:00-05:00,861,1959.0937125,1959.0937125
2013-10-25 23:00:00-05:00,861,1959.0937125,1959.0937125
2013-10-26 00:00:00-05:00,861,1959.0937125,1959.0937125
2013-10-26 01:00:00-05:00,861,1959.0937125,1959.0937125
2013-10-26 02:00:00-05:00,861,1959.0937125,1959.0937125
2013-10-26 03:00:00-05:00,861,1959.0937125,1959.0937125
2013-10-26 04:00:00-05:00,861,1959.0937125,1959.0937125
2013-10-26 05:00:00-05:00,861,1959.1171510416668,1959.1171510416668
2013-10-26 06:00:00-05:00,861,1959.1405895833334,1959.1405895833334
2013-10-26 07:00:00-05:00,861,1959.23434375,1959.23434375
2013-10-26 08:00:00-05:00,861,1959.1640281250002,1959.1640281250002
2013-10-26 09:00:00-05:00,861,1959.0937125,1959.0937125
2013-10-26 10:00:00-05:00,2521,2395.2895270833333,2521.0
2013-10-26 11:00:00-05:00,2521,2759.3228520833336,2759.3228520833336
2013-10-26 12:00:00-05:00,2521,2353.03119375,2521.0
2013-10-26 13:00:00-05:00,2521,2611.2061999999996,2611.2061999999996
2013-10-26 14:00:00-05:00,2521,2202.1853791666667,2521.0
2013-10-26 15:00:00-05:00,2521,2337.768708333333,2521.0
2013-10-26 16:00:00-05:00,2521,2302.4062,2521.0
2013-10-26 17:00:00-05:00,861,1958.7343437499999,1958.7343437499999
2013-10-26 18:00:00-05:00,861,1958.374975,1958.374975
